Results Table 1


Results Table 2



Time,Displacement,Force
(s),(mm),(kN)
"138.0000","2.2998","5.8684"
"138.0200","2.3001","5.8688"
"138.0400","2.3005","5.8691"
"138.0600","2.3008","5.8693"
"138.0800","2.3011","5.8691"
"138.1000","2.3014","5.8691"
"138.1200","2.3018","5.8692"
"138.1400","2.3022","5.8699"
"138.1600","2.3026","5.8710"
"138.1800","2.3030","5.8723"
"138.2000","2.3033","5.8731"
"138.2200","2.3036","5.8732"
"138.2400","2.3039","5.8732"
"138.2600","2.3043","5.8733"
"138.2800","2.3047","5.8738"
"138.3000","2.3051","5.8746"
"138.3200","2.3054","5.8754"
"138.3400","2.3057","5.8758"
"138.3600","2.3059","5.8753"
"138.3800","2.3062","5.8744"
"138.4000","2.3065","5.8736"
"138.4200","2.3068","5.8731"
"138.4400","2.3073","5.8733"
"138.4600","2.3076","5.8744"
"138.4800","2.3080","5.8757"
"138.5000","2.3083","5.8763"
"138.5200","2.3086","5.8761"
"138.5400","2.3088","5.8755"
"138.5600","2.3091","5.8748"
"138.5800","2.3095","5.8747"
"138.6000","2.3099","5.8749"
"138.6200","2.3102","5.8754"
"138.6400","2.3105","5.8760"
"138.6600","2.3109","5.8762"
"138.6800","2.3112","5.8762"
"138.7000","2.3115","5.8760"
"138.7200","2.3118","5.8759"
"138.7400","2.3122","5.8763"
"138.7600","2.3126","5.8773"
"138.7800","2.3130","5.8785"
"138.8000","2.3133","5.8793"
"138.8200","2.3136","5.8796"
"138.8400","2.3140","5.8794"
"138.8600","2.3143","5.8794"
"138.8800","2.3147","5.8797"
"138.9000","2.3151","5.8806"
"138.9200","2.3155","5.8817"
"138.9400","2.3157","5.8826"
"138.9600","2.3160","5.8826"
"138.9800","2.3162","5.8818"
"139.0000","2.3165","5.8805"
"139.0200","2.3168","5.8792"
"139.0400","2.3172","5.8786"
"139.0600","2.3176","5.8788"
"139.0800","2.3179","5.8796"
"139.1000","2.3182","5.8805"
"139.1200","2.3185","5.8809"
"139.1400","2.3188","5.8808"
"139.1600","2.3192","5.8805"
"139.1800","2.3195","5.8803"
"139.2000","2.3199","5.8805"
"139.2200","2.3202","5.8811"
"139.2400","2.3206","5.8819"
"139.2600","2.3209","5.8824"
"139.2800","2.3212","5.8824"
"139.3000","2.3215","5.8822"
"139.3200","2.3218","5.8818"
"139.3400","2.3222","5.8820"
"139.3600","2.3226","5.8825"
"139.3800","2.3230","5.8834"
"139.4000","2.3233","5.8846"
"139.4200","2.3236","5.8852"
"139.4400","2.3239","5.8850"
"139.4600","2.3243","5.8847"
"139.4800","2.3247","5.8847"
"139.5000","2.3251","5.8853"
"139.5200","2.3254","5.8862"
"139.5400","2.3257","5.8872"
"139.5600","2.3260","5.8874"
"139.5800","2.3262","5.8866"
"139.6000","2.3264","5.8853"
"139.6200","2.3267","5.8840"
"139.6400","2.3271","5.8831"
"139.6600","2.3275","5.8829"
"139.6800","2.3279","5.8837"
"139.7000","2.3283","5.8850"
"139.7200","2.3286","5.8863"
"139.7400","2.3289","5.8868"
"139.7600","2.3292","5.8866"
"139.7800","2.3295","5.8862"
"139.8000","2.3299","5.8860"
"139.8200","2.3302","5.8863"
"139.8400","2.3306","5.8868"
"139.8600","2.3309","5.8874"
"139.8800","2.3312","5.8877"
"139.9000","2.3315","5.8876"
"139.9200","2.3319","5.8873"
"139.9400","2.3322","5.8872"
"139.9600","2.3326","5.8875"
"139.9800","2.3330","5.8883"
"140.0000","2.3334","5.8895"
"140.0200","2.3337","5.8907"
"140.0400","2.3340","5.8911"
"140.0600","2.3343","5.8908"
"140.0800","2.3346","5.8904"
"140.1000","2.3349","5.8901"
"140.1200","2.3353","5.8902"
"140.1400","2.3357","5.8906"
"140.1600","2.3360","5.8912"
"140.1800","2.3362","5.8916"
"140.2000","2.3365","5.8913"
"140.2200","2.3368","5.8905"
"140.2400","2.3371","5.8898"
"140.2600","2.3375","5.8894"
"140.2800","2.3379","5.8897"
"140.3000","2.3382","5.8906"
"140.3200","2.3386","5.8916"
"140.3400","2.3389","5.8922"
"140.3600","2.3392","5.8922"
"140.3800","2.3395","5.8919"
"140.4000","2.3398","5.8916"
"140.4200","2.3402","5.8917"
"140.4400","2.3406","5.8924"
"140.4600","2.3410","5.8934"
"140.4800","2.3413","5.8941"
"140.5000","2.3416","5.8944"
"140.5200","2.3419","5.8942"
"140.5400","2.3422","5.8939"
"140.5600","2.3426","5.8938"
"140.5800","2.3430","5.8942"
"140.6000","2.3433","5.8949"
"140.6200","2.3436","5.8957"
"140.6400","2.3439","5.8959"
"140.6600","2.3442","5.8954"
"140.6800","2.3445","5.8947"
"140.7000","2.3449","5.8944"
"140.7200","2.3452","5.8946"
"140.7400","2.3456","5.8953"
"140.7600","2.3460","5.8963"
"140.7800","2.3463","5.8972"
"140.8000","2.3466","5.8975"
"140.8200","2.3469","5.8971"
"140.8400","2.3471","5.8964"
"140.8600","2.3475","5.8956"
"140.8800","2.3479","5.8957"
"140.9000","2.3482","5.8964"
"140.9200","2.3487","5.8977"
"140.9400","2.3490","5.8989"
"140.9600","2.3493","5.8995"
"140.9800","2.3496","5.8993"
"141.0000","2.3499","5.8988"
"141.0200","2.3502","5.8985"
"141.0400","2.3506","5.8986"
"141.0600","2.3510","5.8990"
"141.0800","2.3513","5.8997"
"141.1000","2.3516","5.9002"
"141.1200","2.3519","5.9004"
"141.1400","2.3522","5.9001"
"141.1600","2.3525","5.8997"
"141.1800","2.3529","5.8994"
"141.2000","2.3532","5.8994"
"141.2200","2.3536","5.8999"
"141.2400","2.3539","5.9007"
"141.2600","2.3542","5.9012"
"141.2800","2.3546","5.9014"
"141.3000","2.3549","5.9012"
"141.3200","2.3552","5.9011"
"141.3400","2.3556","5.9015"
"141.3600","2.3560","5.9022"
"141.3800","2.3564","5.9032"
"141.4000","2.3567","5.9041"
"141.4200","2.3569","5.9042"
"141.4400","2.3572","5.9035"
"141.4600","2.3575","5.9026"
"141.4800","2.3578","5.9020"
"141.5000","2.3582","5.9021"
"141.5200","2.3586","5.9030"
"141.5400","2.3590","5.9041"
"141.5600","2.3593","5.9050"
"141.5800","2.3596","5.9053"
"141.6000","2.3599","5.9050"
"141.6200","2.3602","5.9047"
"141.6400","2.3606","5.9047"
"141.6600","2.3610","5.9052"
"141.6800","2.3613","5.9058"
"141.7000","2.3616","5.9061"
"141.7200","2.3619","5.9059"
"141.7400","2.3622","5.9053"
"141.7600","2.3624","5.9046"
"141.7800","2.3628","5.9042"
"141.8000","2.3632","5.9043"
"141.8200","2.3636","5.9051"
"141.8400","2.3639","5.9061"
"141.8600","2.3643","5.9071"
"141.8800","2.3646","5.9076"
"141.9000","2.3649","5.9075"
"141.9200","2.3653","5.9074"
"141.9400","2.3657","5.9078"
"141.9600","2.3660","5.9085"
"141.9800","2.3664","5.9095"
"142.0000","2.3667","5.9103"
"142.0200","2.3670","5.9105"
"142.0400","2.3672","5.9097"
"142.0600","2.3675","5.9085"
"142.0800","2.3679","5.9077"
"142.1000","2.3682","5.9074"
"142.1200","2.3686","5.9079"
"142.1400","2.3690","5.9090"
"142.1600","2.3694","5.9103"
"142.1800","2.3696","5.9110"
"142.2000","2.3699","5.9109"
"142.2200","2.3702","5.9102"
"142.2400","2.3705","5.9095"
"142.2600","2.3709","5.9092"
"142.2800","2.3712","5.9096"
"142.3000","2.3716","5.9101"
"142.3200","2.3719","5.9104"
"142.3400","2.3722","5.9105"
"142.3600","2.3725","5.9102"
"142.3800","2.3728","5.9098"
"142.4000","2.3732","5.9098"
"142.4200","2.3735","5.9103"
"142.4400","2.3740","5.9111"
"142.4600","2.3743","5.9122"
"142.4800","2.3747","5.9132"
"142.5000","2.3750","5.9136"
"142.5200","2.3753","5.9136"
"142.5400","2.3756","5.9136"
"142.5600","2.3760","5.9139"
"142.5800","2.3764","5.9145"
"142.6000","2.3767","5.9153"
"142.6200","2.3770","5.9156"
"142.6400","2.3772","5.9153"
"142.6600","2.3775","5.9144"
"142.6800","2.3778","5.9134"
"142.7000","2.3782","5.9127"
"142.7200","2.3786","5.9129"
"142.7400","2.3790","5.9139"
"142.7600","2.3793","5.9151"
"142.7800","2.3796","5.9157"
"142.8000","2.3799","5.9155"
"142.8200","2.3802","5.9149"
"142.8400","2.3804","5.9140"
"142.8600","2.3808","5.9136"
"142.8800","2.3812","5.9137"
"142.9000","2.3815","5.9144"
"142.9200","2.3819","5.9152"
"142.9400","2.3822","5.9157"
"142.9600","2.3825","5.9157"
"142.9800","2.3828","5.9155"
"143.0000","2.3832","5.9153"
"143.0200","2.3836","5.9156"
"143.0400","2.3840","5.9164"
"143.0600","2.3844","5.9177"
"143.0800","2.3847","5.9188"
"143.1000","2.3849","5.9192"
"143.1200","2.3853","5.9188"
"143.1400","2.3856","5.9184"
"143.1600","2.3860","5.9183"
"143.1800","2.3863","5.9187"
"143.2000","2.3867","5.9196"
"143.2200","2.3870","5.9207"
"143.2400","2.3873","5.9212"
"143.2600","2.3876","5.9208"
"143.2800","2.3878","5.9197"
"143.3000","2.3881","5.9186"
"143.3200","2.3885","5.9178"
"143.3400","2.3889","5.9178"
"143.3600","2.3892","5.9186"
"143.3800","2.3896","5.9197"
"143.4000","2.3899","5.9204"
"143.4200","2.3901","5.9205"
"143.4400","2.3905","5.9200"
"143.4600","2.3908","5.9196"
"143.4800","2.3912","5.9196"
"143.5000","2.3915","5.9203"
"143.5200","2.3919","5.9213"
"143.5400","2.3923","5.9223"
"143.5600","2.3926","5.9227"
"143.5800","2.3929","5.9226"
"143.6000","2.3932","5.9222"
"143.6200","2.3935","5.9221"
"143.6400","2.3939","5.9223"
"143.6600","2.3943","5.9231"
"143.6800","2.3947","5.9243"
"143.7000","2.3950","5.9254"
"143.7200","2.3953","5.9255"
"143.7400","2.3956","5.9253"
"143.7600","2.3960","5.9251"
"143.7800","2.3964","5.9254"
"143.8000","2.3967","5.9260"
"143.8200","2.3971","5.9269"
"143.8400","2.3973","5.9274"
"143.8600","2.3976","5.9272"
"143.8800","2.3979","5.9265"
"143.9000","2.3981","5.9253"
"143.9200","2.3984","5.9244"
"143.9400","2.3988","5.9242"
"143.9600","2.3993","5.9250"
"143.9800","2.3996","5.9263"
"144.0000","2.4000","5.9276"
"144.0200","2.4003","5.9282"
"144.0400","2.4006","5.9281"
"144.0600","2.4009","5.9277"
"144.0800","2.4012","5.9276"
"144.1000","2.4017","5.9279"
"144.1200","2.4020","5.9287"
"144.1400","2.4023","5.9294"
"144.1600","2.4026","5.9297"
"144.1800","2.4029","5.9295"
"144.2000","2.4032","5.9289"
"144.2200","2.4035","5.9285"
"144.2400","2.4039","5.9285"
"144.2600","2.4043","5.9289"
"144.2800","2.4047","5.9298"
"144.3000","2.4050","5.9309"
"144.3200","2.4053","5.9316"
"144.3400","2.4056","5.9314"
"144.3600","2.4059","5.9306"
"144.3800","2.4062","5.9299"
"144.4000","2.4065","5.9297"
"144.4200","2.4069","5.9300"
"144.4400","2.4073","5.9307"
"144.4600","2.4076","5.9313"
"144.4800","2.4079","5.9315"
"144.5000","2.4081","5.9311"
"144.5200","2.4084","5.9305"
"144.5400","2.4088","5.9299"
"144.5600","2.4092","5.9300"
"144.5800","2.4096","5.9308"
"144.6000","2.4100","5.9322"
"144.6200","2.4103","5.9334"
"144.6400","2.4106","5.9339"
"144.6600","2.4109","5.9337"
"144.6800","2.4113","5.9335"
"144.7000","2.4116","5.9334"
"144.7200","2.4119","5.9337"
"144.7400","2.4123","5.9344"
"144.7600","2.4126","5.9350"
"144.7800","2.4130","5.9352"
"144.8000","2.4132","5.9350"
"144.8200","2.4136","5.9347"
"144.8400","2.4139","5.9346"
"144.8600","2.4143","5.9349"
"144.8800","2.4147","5.9357"
"144.9000","2.4150","5.9367"
"144.9200","2.4153","5.9371"
"144.9400","2.4156","5.9367"
"144.9600","2.4159","5.9359"
"144.9800","2.4162","5.9353"
"145.0000","2.4166","5.9352"
"145.0200","2.4169","5.9356"
"145.0400","2.4173","5.9363"
"145.0600","2.4177","5.9373"
"145.0800","2.4179","5.9379"
"145.1000","2.4182","5.9378"
"145.1200","2.4185","5.9371"
"145.1400","2.4188","5.9363"
"145.1600","2.4192","5.9359"
"145.1800","2.4196","5.9361"
"145.2000","2.4199","5.9370"
"145.2200","2.4203","5.9381"
"145.2400","2.4206","5.9389"
"145.2600","2.4209","5.9390"
"145.2800","2.4213","5.9388"
"145.3000","2.4216","5.9386"
"145.3200","2.4220","5.9387"
"145.3400","2.4223","5.9392"
"145.3600","2.4227","5.9400"
"145.3800","2.4230","5.9404"
"145.4000","2.4233","5.9403"
"145.4200","2.4236","5.9398"
"145.4400","2.4238","5.9392"
"145.4600","2.4242","5.9388"
"145.4800","2.4245","5.9387"
"145.5000","2.4249","5.9391"
"145.5200","2.4252","5.9398"
"145.5400","2.4256","5.9404"
"145.5600","2.4259","5.9406"
"145.5800","2.4262","5.9404"
"145.6000","2.4265","5.9402"
"145.6200","2.4269","5.9403"
"145.6400","2.4273","5.9408"
"145.6600","2.4276","5.9416"
"145.6800","2.4280","5.9424"
"145.7000","2.4282","5.9428"
"145.7200","2.4286","5.9425"
"145.7400","2.4288","5.9419"
"145.7600","2.4292","5.9413"
"145.7800","2.4296","5.9415"
"145.8000","2.4299","5.9421"
"145.8200","2.4303","5.9430"
"145.8400","2.4306","5.9438"
"145.8600","2.4309","5.9441"
"145.8800","2.4312","5.9440"
"145.9000","2.4316","5.9437"
"145.9200","2.4319","5.9436"
"145.9400","2.4323","5.9440"
"145.9600","2.4326","5.9446"
"145.9800","2.4329","5.9449"
"146.0000","2.4332","5.9448"
"146.0200","2.4335","5.9443"
"146.0400","2.4338","5.9436"
"146.0600","2.4341","5.9430"
"146.0800","2.4345","5.9429"
"146.1000","2.4349","5.9435"
"146.1200","2.4353","5.9448"
"146.1400","2.4356","5.9460"
"146.1600","2.4359","5.9466"
"146.1800","2.4362","5.9465"
"146.2000","2.4365","5.9460"
"146.2200","2.4369","5.9458"
"146.2400","2.4373","5.9462"
"146.2600","2.4377","5.9473"
"146.2800","2.4380","5.9484"
"146.3000","2.4383","5.9492"
"146.3200","2.4386","5.9492"
"146.3400","2.4388","5.9484"
"146.3600","2.4392","5.9474"
"146.3800","2.4395","5.9468"
"146.4000","2.4399","5.9469"
"146.4200","2.4403","5.9478"
"146.4400","2.4407","5.9491"
"146.4600","2.4410","5.9500"
"146.4800","2.4413","5.9503"
"146.5000","2.4416","5.9500"
"146.5200","2.4419","5.9496"
"146.5400","2.4422","5.9494"
"146.5600","2.4426","5.9494"
"146.5800","2.4429","5.9497"
"146.6000","2.4432","5.9500"
"146.6200","2.4435","5.9501"
"146.6400","2.4438","5.9498"
"146.6600","2.4441","5.9493"
"146.6800","2.4445","5.9491"
"146.7000","2.4448","5.9494"
"146.7200","2.4453","5.9504"
"146.7400","2.4456","5.9519"
"146.7600","2.4460","5.9529"
"146.7800","2.4463","5.9533"
"146.8000","2.4466","5.9531"
"146.8200","2.4469","5.9530"
"146.8400","2.4473","5.9532"
"146.8600","2.4477","5.9539"
"146.8800","2.4481","5.9550"
"146.9000","2.4484","5.9559"
"146.9200","2.4486","5.9561"
"146.9400","2.4489","5.9555"
"146.9600","2.4492","5.9544"
"146.9800","2.4495","5.9535"
"147.0000","2.4499","5.9532"
"147.0200","2.4503","5.9538"
"147.0400","2.4507","5.9550"
"147.0600","2.4510","5.9562"
"147.0800","2.4513","5.9565"
"147.1000","2.4515","5.9562"
"147.1200","2.4519","5.9556"
"147.1400","2.4522","5.9552"
"147.1600","2.4526","5.9552"
"147.1800","2.4529","5.9557"
"147.2000","2.4533","5.9563"
"147.2200","2.4536","5.9566"
"147.2400","2.4538","5.9566"
"147.2600","2.4542","5.9563"
"147.2800","2.4545","5.9560"
"147.3000","2.4549","5.9560"
"147.3200","2.4553","5.9567"
"147.3400","2.4557","5.9579"
"147.3600","2.4560","5.9593"
"147.3800","2.4564","5.9601"
"147.4000","2.4566","5.9602"
"147.4200","2.4569","5.9597"
"147.4400","2.4573","5.9594"
"147.4600","2.4577","5.9597"
"147.4800","2.4581","5.9604"
"147.5000","2.4584","5.9614"
"147.5200","2.4587","5.9620"
"147.5400","2.4590","5.9619"
"147.5600","2.4592","5.9609"
"147.5800","2.4595","5.9596"
"147.6000","2.4598","5.9586"
"147.6200","2.4602","5.9583"
"147.6400","2.4605","5.9586"
"147.6600","2.4609","5.9594"
"147.6800","2.4612","5.9602"
"147.7000","2.4615","5.9606"
"147.7200","2.4618","5.9604"
"147.7400","2.4621","5.9600"
"147.7600","2.4625","5.9601"
"147.7800","2.4629","5.9606"
"147.8000","2.4633","5.9614"
"147.8200","2.4636","5.9622"
"147.8400","2.4639","5.9626"
"147.8600","2.4642","5.9624"
"147.8800","2.4645","5.9620"
"147.9000","2.4649","5.9617"
"147.9200","2.4653","5.9620"
"147.9400","2.4656","5.9627"
"147.9600","2.4660","5.9638"
"147.9800","2.4663","5.9648"
"148.0000","2.4666","5.9651"
"148.0200","2.4670","5.9648"
"148.0400","2.4673","5.9645"
"148.0600","2.4677","5.9646"
"148.0800","2.4680","5.9650"
"148.1000","2.4684","5.9659"
"148.1200","2.4687","5.9669"
"148.1400","2.4689","5.9672"
"148.1600","2.4692","5.9664"
"148.1800","2.4695","5.9652"
"148.2000","2.4698","5.9641"
"148.2200","2.4701","5.9635"
"148.2400","2.4705","5.9638"
"148.2600","2.4709","5.9647"
"148.2800","2.4713","5.9660"
"148.3000","2.4716","5.9668"
"148.3200","2.4719","5.9671"
"148.3400","2.4722","5.9667"
"148.3600","2.4725","5.9664"
"148.3800","2.4729","5.9664"
"148.4000","2.4732","5.9669"
"148.4200","2.4736","5.9675"
"148.4400","2.4739","5.9681"
"148.4600","2.4742","5.9682"
"148.4800","2.4745","5.9678"
"148.5000","2.4748","5.9673"
"148.5200","2.4752","5.9673"
"148.5400","2.4756","5.9680"
"148.5600","2.4760","5.9691"
"148.5800","2.4763","5.9704"
"148.6000","2.4767","5.9712"
"148.6200","2.4770","5.9713"
"148.6400","2.4773","5.9708"
"148.6600","2.4776","5.9704"
"148.6800","2.4779","5.9705"
"148.7000","2.4783","5.9709"
"148.7200","2.4786","5.9715"
"148.7400","2.4790","5.9721"
"148.7600","2.4792","5.9720"
"148.7800","2.4795","5.9714"
"148.8000","2.4798","5.9704"
"148.8200","2.4801","5.9697"
"148.8400","2.4805","5.9696"
"148.8600","2.4809","5.9702"
"148.8800","2.4813","5.9714"
"148.9000","2.4816","5.9726"
"148.9200","2.4819","5.9733"
"148.9400","2.4822","5.9734"
"148.9600","2.4825","5.9731"
"148.9800","2.4829","5.9728"
"149.0000","2.4832","5.9729"
"149.0200","2.4836","5.9734"
"149.0400","2.4839","5.9742"
"149.0600","2.4843","5.9747"
"149.0800","2.4845","5.9748"
"149.1000","2.4849","5.9746"
"149.1200","2.4852","5.9744"
"149.1400","2.4856","5.9745"
"149.1600","2.4860","5.9751"
"149.1800","2.4864","5.9763"
"149.2000","2.4867","5.9776"
"149.2200","2.4869","5.9780"
"149.2400","2.4873","5.9776"
"149.2600","2.4875","5.9770"
"149.2800","2.4879","5.9765"
"149.3000","2.4882","5.9766"
"149.3200","2.4886","5.9771"
"149.3400","2.4890","5.9780"
"149.3600","2.4893","5.9786"
"149.3800","2.4895","5.9785"
"149.4000","2.4898","5.9779"
"149.4200","2.4901","5.9770"
"149.4400","2.4905","5.9766"
"149.4600","2.4909","5.9769"
"149.4800","2.4912","5.9778"
"149.5000","2.4916","5.9792"
"149.5200","2.4920","5.9803"
"149.5400","2.4922","5.9807"
"149.5600","2.4926","5.9804"
"149.5800","2.4929","5.9799"
"149.6000","2.4932","5.9798"
"149.6200","2.4936","5.9800"
"149.6400","2.4939","5.9805"
"149.6600","2.4943","5.9810"
"149.6800","2.4946","5.9814"
"149.7000","2.4949","5.9814"
"149.7200","2.4952","5.9811"
"149.7400","2.4955","5.9808"
"149.7600","2.4959","5.9809"
"149.7800","2.4963","5.9814"
"149.8000","2.4966","5.9822"
"149.8200","2.4970","5.9829"
"149.8400","2.4972","5.9830"
"149.8600","2.4976","5.9828"
"149.8800","2.4979","5.9825"
"149.9000","2.4983","5.9826"
"149.9200","2.4986","5.9830"
"149.9400","2.4990","5.9837"
"149.9600","2.4993","5.9846"
"149.9800","2.4996","5.9849"
"150.0000","2.4999","5.9843"
"150.0200","2.5001","5.9835"
"150.0400","2.5004","5.9827"
"150.0600","2.5008","5.9824"
"150.0800","2.5013","5.9830"
"150.1000","2.5016","5.9843"
"150.1200","2.5020","5.9856"
"150.1400","2.5023","5.9865"
"150.1600","2.5026","5.9867"
"150.1800","2.5030","5.9864"
"150.2000","2.5033","5.9861"
"150.2200","2.5037","5.9862"
"150.2400","2.5040","5.9868"
"150.2600","2.5043","5.9874"
"150.2800","2.5046","5.9875"
"150.3000","2.5049","5.9870"
"150.3200","2.5052","5.9862"
"150.3400","2.5055","5.9855"
"150.3600","2.5059","5.9852"
"150.3800","2.5062","5.9855"
"150.4000","2.5066","5.9865"
"150.4200","2.5070","5.9878"
"150.4400","2.5073","5.9885"
"150.4600","2.5076","5.9887"
"150.4800","2.5079","5.9885"
"150.5000","2.5083","5.9883"
"150.5200","2.5086","5.9886"
"150.5400","2.5090","5.9893"
"150.5600","2.5094","5.9904"
"150.5800","2.5097","5.9912"
"150.6000","2.5099","5.9911"
"150.6200","2.5102","5.9902"
"150.6400","2.5105","5.9892"
"150.6600","2.5108","5.9886"
"150.6800","2.5113","5.9888"
"150.7000","2.5116","5.9896"
"150.7200","2.5120","5.9909"
"150.7400","2.5123","5.9920"
"150.7600","2.5127","5.9924"
"150.7800","2.5129","5.9921"
"150.8000","2.5132","5.9915"
"150.8200","2.5135","5.9909"
"150.8400","2.5139","5.9907"
"150.8600","2.5142","5.9908"
"150.8800","2.5145","5.9911"
"150.9000","2.5149","5.9912"
"150.9200","2.5151","5.9911"
"150.9400","2.5154","5.9909"
"150.9600","2.5158","5.9908"
"150.9800","2.5162","5.9911"
"151.0000","2.5166","5.9919"
"151.0200","2.5169","5.9931"
"151.0400","2.5173","5.9942"
"151.0600","2.5176","5.9949"
"151.0800","2.5179","5.9949"
"151.1000","2.5183","5.9948"
"151.1200","2.5186","5.9948"
"151.1400","2.5190","5.9953"
"151.1600","2.5194","5.9962"
"151.1800","2.5197","5.9972"
"151.2000","2.5199","5.9975"
"151.2200","2.5202","5.9970"
"151.2400","2.5205","5.9959"
"151.2600","2.5209","5.9950"
"151.2800","2.5212","5.9946"
"151.3000","2.5216","5.9951"
"151.3200","2.5220","5.9963"
"151.3400","2.5223","5.9974"
"151.3600","2.5226","5.9979"
"151.3800","2.5229","5.9977"
"151.4000","2.5232","5.9972"
"151.4200","2.5235","5.9967"
"151.4400","2.5239","5.9964"
"151.4600","2.5242","5.9966"
"151.4800","2.5246","5.9972"
"151.5000","2.5249","5.9978"
"151.5200","2.5252","5.9982"
"151.5400","2.5255","5.9982"
"151.5600","2.5258","5.9980"
"151.5800","2.5262","5.9981"
"151.6000","2.5266","5.9985"
"151.6200","2.5270","5.9995"
"151.6400","2.5273","6.0007"
"151.6600","2.5276","6.0017"
"151.6800","2.5279","6.0019"
"151.7000","2.5282","6.0017"
"151.7200","2.5286","6.0016"
"151.7400","2.5290","6.0020"
"151.7600","2.5294","6.0029"
"151.7800","2.5298","6.0041"
"151.8000","2.5300","6.0051"
"151.8200","2.5303","6.0049"
"151.8400","2.5306","6.0039"
"151.8600","2.5309","6.0028"
"151.8800","2.5312","6.0020"
"151.9000","2.5315","6.0017"
"151.9200","2.5319","6.0020"
"151.9400","2.5323","6.0028"
"151.9600","2.5326","6.0036"
"151.9800","2.5329","6.0040"
"152.0000","2.5332","6.0037"
"152.0200","2.5335","6.0033"
"152.0400","2.5338","6.0031"
"152.0600","2.5342","6.0033"
"152.0800","2.5346","6.0038"
"152.1000","2.5349","6.0046"
"152.1200","2.5352","6.0051"
"152.1400","2.5355","6.0053"
"152.1600","2.5358","6.0051"
"152.1800","2.5362","6.0049"
"152.2000","2.5366","6.0052"
"152.2200","2.5369","6.0059"
"152.2400","2.5373","6.0070"
"152.2600","2.5377","6.0082"
"152.2800","2.5380","6.0089"
"152.3000","2.5383","6.0089"
"152.3200","2.5386","6.0088"
"152.3400","2.5390","6.0088"
"152.3600","2.5394","6.0093"
"152.3800","2.5398","6.0102"
"152.4000","2.5401","6.0111"
"152.4200","2.5403","6.0113"
"152.4400","2.5406","6.0105"
"152.4600","2.5408","6.0092"
"152.4800","2.5411","6.0079"
"152.5000","2.5414","6.0071"
"152.5200","2.5418","6.0070"
"152.5400","2.5422","6.0079"
"152.5600","2.5426","6.0092"
"152.5800","2.5429","6.0101"
"152.6000","2.5432","6.0104"
"152.6200","2.5435","6.0102"
"152.6400","2.5438","6.0099"
"152.6600","2.5442","6.0098"
"152.6800","2.5445","6.0102"
"152.7000","2.5449","6.0108"
"152.7200","2.5452","6.0114"
"152.7400","2.5456","6.0117"
"152.7600","2.5458","6.0117"
"152.7800","2.5461","6.0114"
"152.8000","2.5465","6.0113"
"152.8200","2.5469","6.0115"
"152.8400","2.5473","6.0123"
"152.8600","2.5477","6.0136"
"152.8800","2.5480","6.0148"
"152.9000","2.5483","6.0151"
"152.9200","2.5486","6.0149"
"152.9400","2.5489","6.0146"
"152.9600","2.5493","6.0146"
"152.9800","2.5497","6.0150"
"153.0000","2.5501","6.0158"
"153.0200","2.5503","6.0165"
"153.0400","2.5506","6.0165"
"153.0600","2.5509","6.0157"
"153.0800","2.5511","6.0146"
"153.1000","2.5514","6.0137"
"153.1200","2.5518","6.0134"
"153.1400","2.5522","6.0137"
"153.1600","2.5526","6.0148"
"153.1800","2.5529","6.0161"
"153.2000","2.5532","6.0168"
"153.2200","2.5535","6.0169"
"153.2400","2.5539","6.0167"
"153.2600","2.5542","6.0164"
"153.2800","2.5546","6.0165"
"153.3000","2.5549","6.0169"
"153.3200","2.5552","6.0177"
"153.3400","2.5556","6.0184"
"153.3600","2.5559","6.0188"
"153.3800","2.5562","6.0186"
"153.4000","2.5566","6.0184"
"153.4200","2.5569","6.0185"
"153.4400","2.5573","6.0190"
"153.4600","2.5577","6.0198"
"153.4800","2.5580","6.0208"
"153.5000","2.5582","6.0210"
"153.5200","2.5586","6.0206"
"153.5400","2.5589","6.0200"
"153.5600","2.5592","6.0197"
"153.5800","2.5596","6.0197"
"153.6000","2.5600","6.0202"
"153.6200","2.5603","6.0210"
"153.6400","2.5606","6.0219"
"153.6600","2.5609","6.0223"
"153.6800","2.5612","6.0218"
"153.7000","2.5615","6.0210"
"153.7200","2.5618","6.0205"
"153.7400","2.5622","6.0206"
"153.7600","2.5626","6.0214"
"153.7800","2.5630","6.0225"
"153.8000","2.5633","6.0235"
"153.8200","2.5636","6.0239"
"153.8400","2.5639","6.0237"
"153.8600","2.5642","6.0233"
"153.8800","2.5646","6.0232"
"153.9000","2.5649","6.0234"
"153.9200","2.5653","6.0240"
"153.9400","2.5656","6.0247"
"153.9600","2.5660","6.0253"
"153.9800","2.5662","6.0253"
"154.0000","2.5666","6.0250"
"154.0200","2.5669","6.0248"
"154.0400","2.5672","6.0246"
"154.0600","2.5676","6.0247"
"154.0800","2.5679","6.0252"
"154.1000","2.5683","6.0260"
"154.1200","2.5685","6.0264"
"154.1400","2.5689","6.0263"
"154.1600","2.5692","6.0261"
"154.1800","2.5696","6.0262"
"154.2000","2.5699","6.0268"
"154.2200","2.5703","6.0276"
"154.2400","2.5707","6.0287"
"154.2600","2.5709","6.0294"
"154.2800","2.5712","6.0292"
"154.3000","2.5715","6.0285"
"154.3200","2.5718","6.0276"
"154.3400","2.5721","6.0270"
"154.3600","2.5726","6.0273"
"154.3800","2.5729","6.0284"
"154.4000","2.5733","6.0296"
