Results Table 1


Results Table 2



Time,Displacement,Force
"57.2600","0.9543","5.3139"
"57.2800","0.9545","5.3138"
"57.3000","0.9548","5.3133"
"57.3200","0.9551","5.3127"
"57.3400","0.9554","5.3126"
"57.3600","0.9559","5.3133"
"57.3800","0.9563","5.3147"
"57.4000","0.9567","5.3162"
"57.4200","0.9570","5.3174"
"57.4400","0.9573","5.3179"
"57.4600","0.9576","5.3179"
"57.4800","0.9580","5.3180"
"57.5000","0.9583","5.3183"
"57.5200","0.9587","5.3189"
"57.5400","0.9590","5.3196"
"57.5600","0.9593","5.3203"
"57.5800","0.9596","5.3204"
"57.6000","0.9598","5.3200"
"57.6200","0.9602","5.3197"
"57.6400","0.9605","5.3197"
"57.6600","0.9609","5.3202"
"57.6800","0.9613","5.3212"
"57.7000","0.9616","5.3224"
"57.7200","0.9619","5.3233"
"57.7400","0.9622","5.3236"
"57.7600","0.9626","5.3237"
"57.7800","0.9629","5.3238"
"57.8000","0.9633","5.3242"
"57.8200","0.9636","5.3251"
"57.8400","0.9640","5.3262"
"57.8600","0.9643","5.3272"
"57.8800","0.9646","5.3275"
"57.9000","0.9649","5.3271"
"57.9200","0.9651","5.3265"
"57.9400","0.9655","5.3260"
"57.9600","0.9658","5.3263"
"57.9800","0.9663","5.3272"
"58.0000","0.9667","5.3287"
"58.0200","0.9670","5.3301"
"58.0400","0.9673","5.3310"
"58.0600","0.9676","5.3311"
"58.0800","0.9679","5.3310"
"58.1000","0.9682","5.3309"
"58.1200","0.9686","5.3311"
"58.1400","0.9689","5.3315"
"58.1600","0.9693","5.3320"
"58.1800","0.9695","5.3324"
"58.2000","0.9699","5.3325"
"58.2200","0.9702","5.3324"
"58.2400","0.9705","5.3323"
"58.2600","0.9709","5.3325"
"58.2800","0.9712","5.3332"
"58.3000","0.9716","5.3342"
"58.3200","0.9719","5.3354"
"58.3400","0.9723","5.3361"
"58.3600","0.9726","5.3366"
"58.3800","0.9729","5.3368"
"58.4000","0.9733","5.3370"
"58.4200","0.9737","5.3377"
"58.4400","0.9740","5.3387"
"58.4600","0.9744","5.3398"
"58.4800","0.9747","5.3405"
"58.5000","0.9749","5.3404"
"58.5200","0.9752","5.3397"
"58.5400","0.9755","5.3390"
"58.5600","0.9759","5.3388"
"58.5800","0.9763","5.3394"
"58.6000","0.9767","5.3406"
"58.6200","0.9770","5.3420"
"58.6400","0.9773","5.3428"
"58.6600","0.9776","5.3430"
"58.6800","0.9779","5.3426"
"58.7000","0.9782","5.3423"
"58.7200","0.9785","5.3424"
"58.7400","0.9789","5.3428"
"58.7600","0.9792","5.3434"
"58.7800","0.9796","5.3438"
"58.8000","0.9798","5.3441"
"58.8200","0.9801","5.3441"
"58.8400","0.9805","5.3441"
"58.8600","0.9808","5.3443"
"58.8800","0.9812","5.3448"
"58.9000","0.9816","5.3460"
"58.9200","0.9820","5.3474"
"58.9400","0.9823","5.3484"
"58.9600","0.9826","5.3488"
"58.9800","0.9829","5.3489"
"59.0000","0.9832","5.3489"
"59.0200","0.9836","5.3492"
"59.0400","0.9841","5.3499"
"59.0600","0.9844","5.3511"
"59.0800","0.9847","5.3522"
"59.1000","0.9850","5.3527"
"59.1200","0.9852","5.3522"
"59.1400","0.9855","5.3514"
"59.1600","0.9858","5.3507"
"59.1800","0.9862","5.3506"
"59.2000","0.9866","5.3511"
"59.2200","0.9869","5.3521"
"59.2400","0.9873","5.3530"
"59.2600","0.9875","5.3536"
"59.2800","0.9879","5.3537"
"59.3000","0.9882","5.3537"
"59.3200","0.9885","5.3536"
"59.3400","0.9889","5.3538"
"59.3600","0.9892","5.3544"
"59.3800","0.9896","5.3552"
"59.4000","0.9899","5.3559"
"59.4200","0.9902","5.3562"
"59.4400","0.9905","5.3562"
"59.4600","0.9909","5.3562"
"59.4800","0.9912","5.3564"
"59.5000","0.9916","5.3570"
"59.5200","0.9920","5.3580"
"59.5400","0.9923","5.3592"
"59.5600","0.9926","5.3600"
"59.5800","0.9929","5.3603"
"59.6000","0.9933","5.3603"
"59.6200","0.9936","5.3605"
"59.6400","0.9940","5.3611"
"59.6600","0.9944","5.3620"
"59.6800","0.9948","5.3631"
"59.7000","0.9950","5.3638"
"59.7200","0.9952","5.3634"
"59.7400","0.9955","5.3625"
"59.7600","0.9958","5.3615"
"59.7800","0.9961","5.3608"
"59.8000","0.9965","5.3609"
"59.8200","0.9969","5.3616"
"59.8400","0.9972","5.3629"
"59.8600","0.9976","5.3641"
"59.8800","0.9979","5.3647"
"59.9000","0.9982","5.3648"
"59.9200","0.9985","5.3647"
"59.9400","0.9988","5.3648"
"59.9600","0.9992","5.3651"
"59.9800","0.9996","5.3658"
"60.0000","0.9999","5.3665"
"60.0200","1.0002","5.3671"
"60.0400","1.0005","5.3672"
"60.0600","1.0008","5.3671"
"60.0800","1.0012","5.3670"
"60.1000","1.0016","5.3674"
"60.1200","1.0019","5.3683"
"60.1400","1.0023","5.3695"
"60.1600","1.0026","5.3707"
"60.1800","1.0030","5.3713"
"60.2000","1.0033","5.3713"
"60.2200","1.0036","5.3712"
"60.2400","1.0039","5.3713"
"60.2600","1.0043","5.3717"
"60.2800","1.0047","5.3724"
"60.3000","1.0050","5.3732"
"60.3200","1.0053","5.3736"
"60.3400","1.0055","5.3733"
"60.3600","1.0058","5.3727"
"60.3800","1.0061","5.3721"
"60.4000","1.0064","5.3718"
"60.4200","1.0069","5.3721"
"60.4400","1.0073","5.3732"
"60.4600","1.0076","5.3745"
"60.4800","1.0079","5.3754"
"60.5000","1.0082","5.3757"
"60.5200","1.0085","5.3755"
"60.5400","1.0089","5.3753"
"60.5600","1.0092","5.3756"
"60.5800","1.0096","5.3763"
"60.6000","1.0100","5.3773"
"60.6200","1.0103","5.3783"
"60.6400","1.0106","5.3789"
"60.6600","1.0109","5.3791"
"60.6800","1.0112","5.3790"
"60.7000","1.0116","5.3791"
"60.7200","1.0120","5.3796"
"60.7400","1.0123","5.3806"
"60.7600","1.0127","5.3816"
"60.7800","1.0129","5.3820"
"60.8000","1.0132","5.3818"
"60.8200","1.0135","5.3814"
"60.8400","1.0139","5.3813"
"60.8600","1.0142","5.3816"
"60.8800","1.0146","5.3823"
"60.9000","1.0150","5.3833"
"60.9200","1.0153","5.3842"
"60.9400","1.0156","5.3847"
"60.9600","1.0159","5.3845"
"60.9800","1.0161","5.3840"
"61.0000","1.0165","5.3835"
"61.0200","1.0168","5.3837"
"61.0400","1.0173","5.3846"
"61.0600","1.0176","5.3860"
"61.0800","1.0180","5.3873"
"61.1000","1.0183","5.3881"
"61.1200","1.0186","5.3882"
"61.1400","1.0189","5.3880"
"61.1600","1.0193","5.3879"
"61.1800","1.0196","5.3882"
"61.2000","1.0200","5.3890"
"61.2200","1.0203","5.3898"
"61.2400","1.0206","5.3904"
"61.2600","1.0209","5.3905"
"61.2800","1.0212","5.3902"
"61.3000","1.0216","5.3899"
"61.3200","1.0219","5.3898"
"61.3400","1.0223","5.3901"
"61.3600","1.0226","5.3907"
"61.3800","1.0229","5.3915"
"61.4000","1.0233","5.3922"
"61.4200","1.0235","5.3925"
"61.4400","1.0239","5.3925"
"61.4600","1.0242","5.3925"
"61.4800","1.0246","5.3929"
"61.5000","1.0250","5.3937"
"61.5200","1.0254","5.3948"
"61.5400","1.0257","5.3958"
"61.5600","1.0259","5.3961"
"61.5800","1.0262","5.3957"
"61.6000","1.0265","5.3951"
"61.6200","1.0269","5.3948"
"61.6400","1.0272","5.3950"
"61.6600","1.0276","5.3958"
"61.6800","1.0280","5.3969"
"61.7000","1.0283","5.3978"
"61.7200","1.0286","5.3982"
"61.7400","1.0289","5.3980"
"61.7600","1.0292","5.3979"
"61.7800","1.0296","5.3981"
"61.8000","1.0300","5.3986"
"61.8200","1.0303","5.3995"
"61.8400","1.0306","5.4001"
"61.8600","1.0309","5.4002"
"61.8800","1.0312","5.3999"
"61.9000","1.0315","5.3994"
"61.9200","1.0318","5.3992"
"61.9400","1.0322","5.3994"
"61.9600","1.0326","5.4001"
"61.9800","1.0329","5.4011"
"62.0000","1.0333","5.4019"
"62.0200","1.0336","5.4025"
"62.0400","1.0339","5.4025"
"62.0600","1.0343","5.4025"
"62.0800","1.0346","5.4028"
"62.1000","1.0350","5.4036"
"62.1200","1.0354","5.4047"
"62.1400","1.0357","5.4057"
"62.1600","1.0360","5.4062"
"62.1800","1.0362","5.4058"
"62.2000","1.0365","5.4050"
"62.2200","1.0368","5.4044"
"62.2400","1.0372","5.4044"
"62.2600","1.0376","5.4051"
"62.2800","1.0380","5.4064"
"62.3000","1.0384","5.4077"
"62.3200","1.0386","5.4084"
"62.3400","1.0389","5.4083"
"62.3600","1.0392","5.4078"
"62.3800","1.0395","5.4073"
"62.4000","1.0399","5.4072"
"62.4200","1.0403","5.4075"
"62.4400","1.0406","5.4081"
"62.4600","1.0409","5.4088"
"62.4800","1.0412","5.4089"
"62.5000","1.0415","5.4087"
"62.5200","1.0418","5.4085"
"62.5400","1.0421","5.4085"
"62.5600","1.0426","5.4090"
"62.5800","1.0429","5.4100"
"62.6000","1.0433","5.4112"
"62.6200","1.0436","5.4124"
"62.6400","1.0439","5.4129"
"62.6600","1.0443","5.4130"
"62.6800","1.0446","5.4130"
"62.7000","1.0450","5.4133"
"62.7200","1.0454","5.4140"
"62.7400","1.0457","5.4150"
"62.7600","1.0460","5.4158"
"62.7800","1.0463","5.4159"
"62.8000","1.0466","5.4155"
"62.8200","1.0468","5.4148"
"62.8400","1.0472","5.4143"
"62.8600","1.0476","5.4144"
"62.8800","1.0480","5.4152"
"62.9000","1.0483","5.4163"
"62.9200","1.0486","5.4169"
"62.9400","1.0489","5.4169"
"62.9600","1.0491","5.4166"
"62.9800","1.0495","5.4161"
"63.0000","1.0498","5.4159"
"63.0200","1.0502","5.4163"
"63.0400","1.0506","5.4171"
"63.0600","1.0509","5.4181"
"63.0800","1.0512","5.4189"
"63.1000","1.0515","5.4191"
"63.1200","1.0518","5.4188"
"63.1400","1.0521","5.4186"
"63.1600","1.0525","5.4187"
"63.1800","1.0529","5.4194"
"63.2000","1.0533","5.4207"
"63.2200","1.0536","5.4219"
"63.2400","1.0540","5.4227"
"63.2600","1.0543","5.4229"
"63.2800","1.0546","5.4228"
"63.3000","1.0550","5.4229"
"63.3200","1.0554","5.4234"
"63.3400","1.0557","5.4243"
"63.3600","1.0561","5.4253"
"63.3800","1.0563","5.4259"
"63.4000","1.0566","5.4257"
"63.4200","1.0569","5.4249"
"63.4400","1.0571","5.4239"
"63.4600","1.0574","5.4232"
"63.4800","1.0578","5.4232"
"63.5000","1.0582","5.4240"
"63.5200","1.0586","5.4252"
"63.5400","1.0589","5.4261"
"63.5600","1.0592","5.4265"
"63.5800","1.0595","5.4262"
"63.6000","1.0598","5.4260"
"63.6200","1.0602","5.4262"
"63.6400","1.0606","5.4268"
"63.6600","1.0609","5.4277"
"63.6800","1.0612","5.4285"
"63.7000","1.0616","5.4290"
"63.7200","1.0618","5.4291"
"63.7400","1.0622","5.4290"
"63.7600","1.0625","5.4291"
"63.7800","1.0629","5.4295"
"63.8000","1.0633","5.4304"
"63.8200","1.0637","5.4317"
"63.8400","1.0640","5.4326"
"63.8600","1.0643","5.4329"
"63.8800","1.0646","5.4328"
"63.9000","1.0649","5.4328"
"63.9200","1.0654","5.4331"
"63.9400","1.0657","5.4338"
"63.9600","1.0661","5.4347"
"63.9800","1.0663","5.4353"
"64.0000","1.0666","5.4352"
"64.0200","1.0668","5.4344"
"64.0400","1.0671","5.4334"
"64.0600","1.0674","5.4326"
"64.0800","1.0678","5.4324"
"64.1000","1.0682","5.4329"
"64.1200","1.0686","5.4340"
"64.1400","1.0689","5.4352"
"64.1600","1.0692","5.4359"
"64.1800","1.0696","5.4360"
"64.2000","1.0699","5.4359"
"64.2200","1.0702","5.4358"
"64.2400","1.0706","5.4363"
"64.2600","1.0710","5.4372"
"64.2800","1.0713","5.4383"
"64.3000","1.0716","5.4389"
"64.3200","1.0719","5.4389"
"64.3400","1.0722","5.4385"
"64.3600","1.0726","5.4383"
"64.3800","1.0729","5.4383"
"64.4000","1.0733","5.4387"
"64.4200","1.0737","5.4396"
"64.4400","1.0741","5.4408"
"64.4600","1.0744","5.4416"
"64.4800","1.0746","5.4418"
"64.5000","1.0750","5.4415"
"64.5200","1.0753","5.4412"
"64.5400","1.0756","5.4412"
"64.5600","1.0760","5.4416"
"64.5800","1.0764","5.4423"
"64.6000","1.0766","5.4428"
"64.6200","1.0769","5.4428"
"64.6400","1.0772","5.4423"
"64.6600","1.0775","5.4416"
"64.6800","1.0778","5.4412"
"64.7000","1.0782","5.4415"
"64.7200","1.0786","5.4425"
"64.7400","1.0790","5.4438"
"64.7600","1.0793","5.4449"
"64.7800","1.0796","5.4453"
"64.8000","1.0799","5.4452"
"64.8200","1.0802","5.4449"
"64.8400","1.0806","5.4448"
"64.8600","1.0809","5.4451"
"64.8800","1.0813","5.4458"
"64.9000","1.0816","5.4465"
"64.9200","1.0819","5.4470"
"64.9400","1.0822","5.4471"
"64.9600","1.0826","5.4469"
"64.9800","1.0829","5.4469"
"65.0000","1.0833","5.4472"
"65.0200","1.0836","5.4478"
"65.0400","1.0840","5.4487"
"65.0600","1.0843","5.4493"
"65.0800","1.0846","5.4493"
"65.1000","1.0849","5.4489"
"65.1200","1.0852","5.4486"
"65.1400","1.0856","5.4486"
"65.1600","1.0859","5.4492"
"65.1800","1.0863","5.4501"
"65.2000","1.0866","5.4512"
"65.2200","1.0869","5.4518"
"65.2400","1.0872","5.4517"
"65.2600","1.0875","5.4510"
"65.2800","1.0878","5.4503"
"65.3000","1.0881","5.4501"
"65.3200","1.0886","5.4506"
"65.3400","1.0889","5.4517"
"65.3600","1.0893","5.4530"
"65.3800","1.0896","5.4539"
"65.4000","1.0899","5.4540"
"65.4200","1.0902","5.4537"
"65.4400","1.0906","5.4536"
"65.4600","1.0909","5.4536"
"65.4800","1.0913","5.4540"
"65.5000","1.0916","5.4548"
"65.5200","1.0919","5.4554"
"65.5400","1.0923","5.4556"
"65.5600","1.0925","5.4554"
"65.5800","1.0929","5.4550"
"65.6000","1.0932","5.4548"
"65.6200","1.0936","5.4548"
"65.6400","1.0939","5.4555"
"65.6600","1.0942","5.4564"
"65.6800","1.0946","5.4571"
"65.7000","1.0949","5.4573"
"65.7200","1.0952","5.4573"
"65.7400","1.0955","5.4573"
"65.7600","1.0959","5.4575"
"65.7800","1.0963","5.4581"
"65.8000","1.0967","5.4590"
"65.8200","1.0970","5.4599"
"65.8400","1.0972","5.4604"
"65.8600","1.0975","5.4601"
"65.8800","1.0978","5.4595"
"65.9000","1.0982","5.4592"
"65.9200","1.0985","5.4593"
"65.9400","1.0989","5.4599"
"65.9600","1.0993","5.4610"
"65.9800","1.0996","5.4620"
"66.0000","1.0999","5.4625"
"66.0200","1.1003","5.4625"
"66.0400","1.1006","5.4624"
"66.0600","1.1009","5.4624"
"66.0800","1.1013","5.4629"
"66.1000","1.1016","5.4636"
"66.1200","1.1020","5.4641"
"66.1400","1.1022","5.4643"
"66.1600","1.1025","5.4640"
"66.1800","1.1028","5.4634"
"66.2000","1.1031","5.4629"
"66.2200","1.1035","5.4629"
"66.2400","1.1039","5.4635"
"66.2600","1.1043","5.4645"
"66.2800","1.1046","5.4658"
"66.3000","1.1049","5.4665"
"66.3200","1.1052","5.4667"
"66.3400","1.1056","5.4668"
"66.3600","1.1059","5.4670"
"66.3800","1.1063","5.4675"
"66.4000","1.1067","5.4683"
"66.4200","1.1071","5.4692"
"66.4400","1.1073","5.4698"
"66.4600","1.1076","5.4698"
"66.4800","1.1079","5.4691"
"66.5000","1.1082","5.4684"
"66.5200","1.1085","5.4680"
"66.5400","1.1089","5.4683"
"66.5600","1.1093","5.4692"
"66.5800","1.1097","5.4705"
"66.6000","1.1100","5.4715"
"66.6200","1.1103","5.4718"
"66.6400","1.1106","5.4716"
"66.6600","1.1109","5.4712"
"66.6800","1.1112","5.4710"
"66.7000","1.1116","5.4712"
"66.7200","1.1119","5.4716"
"66.7400","1.1122","5.4720"
"66.7600","1.1125","5.4720"
"66.7800","1.1128","5.4719"
"66.8000","1.1132","5.4716"
"66.8200","1.1135","5.4716"
"66.8400","1.1139","5.4721"
"66.8600","1.1143","5.4730"
"66.8800","1.1147","5.4742"
"66.9000","1.1149","5.4751"
"66.9200","1.1153","5.4753"
"66.9400","1.1156","5.4752"
"66.9600","1.1159","5.4751"
"66.9800","1.1163","5.4753"
"67.0000","1.1167","5.4760"
"67.0200","1.1171","5.4771"
"67.0400","1.1174","5.4780"
"67.0600","1.1177","5.4784"
"67.0800","1.1179","5.4780"
"67.1000","1.1182","5.4772"
"67.1200","1.1185","5.4763"
"67.1400","1.1189","5.4761"
"67.1600","1.1193","5.4768"
"67.1800","1.1196","5.4778"
"67.2000","1.1200","5.4788"
"67.2200","1.1203","5.4791"
"67.2400","1.1206","5.4789"
"67.2600","1.1209","5.4785"
"67.2800","1.1212","5.4782"
"67.3000","1.1216","5.4784"
"67.3200","1.1219","5.4788"
"67.3400","1.1223","5.4795"
"67.3600","1.1225","5.4799"
"67.3800","1.1229","5.4800"
"67.4000","1.1231","5.4796"
"67.4200","1.1235","5.4794"
"67.4400","1.1239","5.4795"
"67.4600","1.1243","5.4802"
"67.4800","1.1247","5.4814"
"67.5000","1.1250","5.4826"
"67.5200","1.1253","5.4833"
"67.5400","1.1256","5.4834"
"67.5600","1.1259","5.4831"
"67.5800","1.1263","5.4830"
"67.6000","1.1267","5.4833"
"67.6200","1.1270","5.4840"
"67.6400","1.1274","5.4849"
"67.6600","1.1277","5.4857"
"67.6800","1.1279","5.4857"
"67.7000","1.1282","5.4850"
"67.7200","1.1285","5.4841"
"67.7400","1.1288","5.4834"
"67.7600","1.1292","5.4832"
"67.7800","1.1296","5.4836"
"67.8000","1.1299","5.4845"
"67.8200","1.1303","5.4854"
"67.8400","1.1305","5.4858"
"67.8600","1.1308","5.4857"
"67.8800","1.1312","5.4854"
"67.9000","1.1315","5.4854"
"67.9200","1.1319","5.4858"
"67.9400","1.1322","5.4865"
"67.9600","1.1326","5.4874"
"67.9800","1.1329","5.4879"
"68.0000","1.1332","5.4880"
"68.0200","1.1335","5.4878"
"68.0400","1.1339","5.4877"
"68.0600","1.1342","5.4879"
"68.0800","1.1346","5.4885"
"68.1000","1.1350","5.4895"
"68.1200","1.1353","5.4903"
"68.1400","1.1356","5.4907"
"68.1600","1.1359","5.4906"
"68.1800","1.1362","5.4904"
"68.2000","1.1366","5.4905"
"68.2200","1.1370","5.4911"
"68.2400","1.1374","5.4920"
"68.2600","1.1377","5.4928"
"68.2800","1.1380","5.4929"
"68.3000","1.1382","5.4923"
"68.3200","1.1384","5.4914"
"68.3400","1.1388","5.4905"
"68.3600","1.1391","5.4901"
"68.3800","1.1395","5.4904"
"68.4000","1.1399","5.4913"
"68.4200","1.1403","5.4926"
"68.4400","1.1406","5.4936"
"68.4600","1.1409","5.4939"
"68.4800","1.1412","5.4937"
"68.5000","1.1416","5.4936"
"68.5200","1.1419","5.4937"
"68.5400","1.1422","5.4943"
"68.5600","1.1426","5.4951"
"68.5800","1.1429","5.4957"
"68.6000","1.1432","5.4958"
"68.6200","1.1435","5.4956"
"68.6400","1.1439","5.4953"
"68.6600","1.1442","5.4953"
"68.6800","1.1446","5.4959"
"68.7000","1.1450","5.4969"
"68.7200","1.1454","5.4982"
"68.7400","1.1457","5.4990"
"68.7600","1.1459","5.4991"
"68.7800","1.1463","5.4989"
"68.8000","1.1466","5.4986"
"68.8200","1.1469","5.4986"
"68.8400","1.1473","5.4988"
"68.8600","1.1477","5.4993"
"68.8800","1.1480","5.5000"
"68.9000","1.1482","5.5001"
"68.9200","1.1485","5.4996"
"68.9400","1.1488","5.4989"
"68.9600","1.1491","5.4983"
"68.9800","1.1495","5.4983"
"69.0000","1.1499","5.4990"
"69.0200","1.1503","5.5002"
"69.0400","1.1507","5.5015"
"69.0600","1.1510","5.5023"
"69.0800","1.1513","5.5026"
"69.1000","1.1516","5.5025"
"69.1200","1.1519","5.5022"
"69.1400","1.1523","5.5023"
"69.1600","1.1526","5.5028"
"69.1800","1.1530","5.5034"
"69.2000","1.1533","5.5038"
"69.2200","1.1536","5.5039"
"69.2400","1.1539","5.5037"
"69.2600","1.1542","5.5035"
"69.2800","1.1546","5.5035"
"69.3000","1.1549","5.5041"
"69.3200","1.1553","5.5051"
"69.3400","1.1556","5.5060"
"69.3600","1.1559","5.5060"
"69.3800","1.1562","5.5056"
"69.4000","1.1565","5.5051"
"69.4200","1.1568","5.5049"
"69.4400","1.1572","5.5050"
"69.4600","1.1576","5.5056"
"69.4800","1.1579","5.5066"
"69.5000","1.1583","5.5075"
"69.5200","1.1586","5.5078"
"69.5400","1.1588","5.5074"
"69.5600","1.1591","5.5067"
"69.5800","1.1594","5.5062"
"69.6000","1.1599","5.5063"
"69.6200","1.1603","5.5071"
"69.6400","1.1606","5.5083"
"69.6600","1.1609","5.5092"
"69.6800","1.1613","5.5097"
"69.7000","1.1616","5.5097"
"69.7200","1.1619","5.5095"
"69.7400","1.1622","5.5095"
"69.7600","1.1626","5.5097"
"69.7800","1.1630","5.5104"
"69.8000","1.1633","5.5109"
"69.8200","1.1636","5.5111"
"69.8400","1.1639","5.5110"
"69.8600","1.1642","5.5107"
"69.8800","1.1645","5.5105"
"69.9000","1.1649","5.5106"
"69.9200","1.1653","5.5111"
"69.9400","1.1656","5.5119"
"69.9600","1.1659","5.5126"
"69.9800","1.1662","5.5130"
"70.0000","1.1666","5.5131"
"70.0200","1.1669","5.5130"
"70.0400","1.1673","5.5131"
"70.0600","1.1676","5.5135"
"70.0800","1.1680","5.5142"
"70.1000","1.1683","5.5150"
"70.1200","1.1686","5.5153"
"70.1400","1.1689","5.5148"
"70.1600","1.1691","5.5141"
"70.1800","1.1695","5.5135"
"70.2000","1.1698","5.5135"
"70.2200","1.1703","5.5141"
"70.2400","1.1706","5.5153"
"70.2600","1.1710","5.5164"
"70.2800","1.1713","5.5172"
"70.3000","1.1716","5.5172"
"70.3200","1.1719","5.5170"
"70.3400","1.1723","5.5168"
"70.3600","1.1726","5.5169"
"70.3800","1.1730","5.5174"
"70.4000","1.1733","5.5179"
"70.4200","1.1736","5.5182"
"70.4400","1.1739","5.5180"
"70.4600","1.1742","5.5175"
"70.4800","1.1745","5.5169"
"70.5000","1.1748","5.5167"
"70.5200","1.1753","5.5172"
"70.5400","1.1756","5.5182"
"70.5600","1.1759","5.5192"
"70.5800","1.1763","5.5200"
"70.6000","1.1766","5.5201"
"70.6200","1.1769","5.5201"
"70.6400","1.1773","5.5200"
"70.6600","1.1777","5.5204"
"70.6800","1.1780","5.5212"
"70.7000","1.1784","5.5222"
"70.7200","1.1787","5.5229"
"70.7400","1.1789","5.5228"
"70.7600","1.1792","5.5219"
"70.7800","1.1795","5.5209"
"70.8000","1.1798","5.5203"
"70.8200","1.1802","5.5203"
"70.8400","1.1806","5.5211"
"70.8600","1.1810","5.5223"
"70.8800","1.1814","5.5234"
"70.9000","1.1816","5.5240"
"70.9200","1.1819","5.5240"
"70.9400","1.1822","5.5236"
"70.9600","1.1825","5.5233"
"70.9800","1.1829","5.5232"
"71.0000","1.1832","5.5233"
"71.0200","1.1836","5.5235"
"71.0400","1.1838","5.5236"
"71.0600","1.1841","5.5235"
"71.0800","1.1845","5.5233"
"71.1000","1.1848","5.5232"
"71.1200","1.1852","5.5235"
"71.1400","1.1856","5.5243"
"71.1600","1.1860","5.5256"
"71.1800","1.1863","5.5268"
"71.2000","1.1866","5.5274"
"71.2200","1.1869","5.5274"
"71.2400","1.1873","5.5271"
"71.2600","1.1876","5.5272"
"71.2800","1.1880","5.5275"
"71.3000","1.1884","5.5282"
"71.3200","1.1887","5.5293"
"71.3400","1.1890","5.5298"
"71.3600","1.1892","5.5293"
"71.3800","1.1895","5.5286"
"71.4000","1.1898","5.5278"
"71.4200","1.1902","5.5275"
"71.4400","1.1906","5.5279"
"71.4600","1.1910","5.5290"
"71.4800","1.1913","5.5302"
"71.5000","1.1916","5.5307"
"71.5200","1.1919","5.5306"
"71.5400","1.1922","5.5302"
"71.5600","1.1926","5.5298"
"71.5800","1.1929","5.5298"
"71.6000","1.1932","5.5300"
"71.6200","1.1936","5.5306"
"71.6400","1.1939","5.5309"
"71.6600","1.1942","5.5310"
"71.6800","1.1945","5.5309"
"71.7000","1.1948","5.5307"
"71.7200","1.1952","5.5306"
"71.7400","1.1956","5.5312"
"71.7600","1.1960","5.5324"
"71.7800","1.1964","5.5338"
"71.8000","1.1966","5.5346"
"71.8200","1.1969","5.5347"
"71.8400","1.1973","5.5343"
"71.8600","1.1976","5.5341"
"71.8800","1.1980","5.5343"
"71.9000","1.1983","5.5349"
"71.9200","1.1987","5.5359"
"71.9400","1.1990","5.5368"
"71.9600","1.1993","5.5371"
"71.9800","1.1996","5.5365"
"72.0000","1.1998","5.5356"
"72.0200","1.2002","5.5348"
"72.0400","1.2005","5.5345"
"72.0600","1.2009","5.5348"
"72.0800","1.2013","5.5357"
"72.1000","1.2016","5.5366"
"72.1200","1.2019","5.5370"
"72.1400","1.2022","5.5370"
"72.1600","1.2025","5.5368"
"72.1800","1.2028","5.5367"
"72.2000","1.2032","5.5368"
"72.2200","1.2036","5.5373"
"72.2400","1.2039","5.5380"
"72.2600","1.2042","5.5385"
"72.2800","1.2046","5.5387"
"72.3000","1.2049","5.5385"
"72.3200","1.2052","5.5383"
"72.3400","1.2056","5.5385"
"72.3600","1.2059","5.5390"
"72.3800","1.2063","5.5399"
"72.4000","1.2066","5.5409"
"72.4200","1.2070","5.5414"
"72.4400","1.2073","5.5413"
"72.4600","1.2076","5.5411"
"72.4800","1.2080","5.5412"
"72.5000","1.2084","5.5417"
"72.5200","1.2087","5.5426"
"72.5400","1.2091","5.5435"
"72.5600","1.2093","5.5437"
"72.5800","1.2095","5.5431"
"72.6000","1.2098","5.5419"
"72.6200","1.2101","5.5409"
"72.6400","1.2104","5.5403"
"72.6600","1.2108","5.5404"
"72.6800","1.2112","5.5412"
"72.7000","1.2116","5.5424"
"72.7200","1.2119","5.5433"
"72.7400","1.2122","5.5437"
"72.7600","1.2125","5.5435"
"72.7800","1.2129","5.5431"
"72.8000","1.2132","5.5431"
"72.8200","1.2136","5.5433"
"72.8400","1.2139","5.5439"
"72.8600","1.2142","5.5445"
"72.8800","1.2146","5.5448"
"72.9000","1.2148","5.5448"
"72.9200","1.2152","5.5445"
"72.9400","1.2155","5.5443"
"72.9600","1.2159","5.5444"
"72.9800","1.2163","5.5452"
"73.0000","1.2167","5.5463"
"73.0200","1.2170","5.5474"
"73.0400","1.2173","5.5478"
"73.0600","1.2176","5.5477"
"73.0800","1.2179","5.5474"
"73.1000","1.2183","5.5475"
"73.1200","1.2186","5.5478"
"73.1400","1.2190","5.5485"
"73.1600","1.2193","5.5492"
"73.1800","1.2196","5.5492"
"73.2000","1.2198","5.5486"
"73.2200","1.2201","5.5477"
"73.2400","1.2205","5.5470"
"73.2600","1.2208","5.5468"
"73.2800","1.2212","5.5473"
"73.3000","1.2216","5.5485"
"73.3200","1.2220","5.5497"
"73.3400","1.2222","5.5505"
"73.3600","1.2226","5.5505"
"73.3800","1.2228","5.5501"
"73.4000","1.2232","5.5497"
"73.4200","1.2236","5.5497"
"73.4400","1.2239","5.5503"
"73.4600","1.2243","5.5510"
"73.4800","1.2246","5.5517"
"73.5000","1.2249","5.5520"
"73.5200","1.2252","5.5519"
"73.5400","1.2256","5.5517"
"73.5600","1.2259","5.5517"
"73.5800","1.2263","5.5520"
"73.6000","1.2267","5.5528"
"73.6200","1.2270","5.5537"
"73.6400","1.2273","5.5542"
"73.6600","1.2275","5.5539"
"73.6800","1.2279","5.5535"
