Results Table 1


Results Table 2



Time,Displacement,Force
"96.6820","1.7636","6.1537"
"96.7020","1.7639","6.1547"
"96.7220","1.7642","6.1555"
"96.7420","1.7644","6.1558"
"96.7620","1.7647","6.1555"
"96.7820","1.7650","6.1549"
"96.8020","1.7653","6.1545"
"96.8220","1.7658","6.1549"
"96.8420","1.7661","6.1563"
"96.8620","1.7665","6.1580"
"96.8820","1.7668","6.1594"
"96.9020","1.7672","6.1601"
"96.9220","1.7674","6.1602"
"96.9420","1.7678","6.1602"
"96.9620","1.7681","6.1605"
"96.9820","1.7685","6.1611"
"97.0020","1.7689","6.1621"
"97.0220","1.7692","6.1631"
"97.0420","1.7695","6.1637"
"97.0620","1.7698","6.1638"
"97.0820","1.7701","6.1638"
"97.1020","1.7704","6.1639"
"97.1220","1.7708","6.1645"
"97.1420","1.7712","6.1654"
"97.1620","1.7716","6.1666"
"97.1820","1.7718","6.1676"
"97.2020","1.7721","6.1680"
"97.2220","1.7725","6.1681"
"97.2420","1.7728","6.1680"
"97.2620","1.7731","6.1683"
"97.2820","1.7735","6.1690"
"97.3020","1.7739","6.1701"
"97.3220","1.7742","6.1713"
"97.3420","1.7744","6.1720"
"97.3620","1.7747","6.1720"
"97.3820","1.7750","6.1714"
"97.4020","1.7754","6.1709"
"97.4220","1.7757","6.1710"
"97.4420","1.7762","6.1720"
"97.4620","1.7765","6.1738"
"97.4820","1.7769","6.1755"
"97.5020","1.7772","6.1766"
"97.5220","1.7775","6.1772"
"97.5420","1.7778","6.1772"
"97.5620","1.7782","6.1773"
"97.5820","1.7786","6.1778"
"97.6020","1.7789","6.1786"
"97.6220","1.7792","6.1795"
"97.6420","1.7795","6.1801"
"97.6620","1.7798","6.1801"
"97.6820","1.7801","6.1798"
"97.7020","1.7804","6.1796"
"97.7220","1.7808","6.1796"
"97.7420","1.7811","6.1803"
"97.7620","1.7815","6.1816"
"97.7820","1.7819","6.1831"
"97.8020","1.7822","6.1840"
"97.8220","1.7825","6.1844"
"97.8420","1.7828","6.1845"
"97.8620","1.7831","6.1847"
"97.8820","1.7835","6.1854"
"97.9020","1.7839","6.1864"
"97.9220","1.7843","6.1877"
"97.9420","1.7846","6.1888"
"97.9620","1.7848","6.1891"
"97.9820","1.7851","6.1886"
"98.0020","1.7854","6.1881"
"98.0220","1.7858","6.1880"
"98.0420","1.7861","6.1885"
"98.0620","1.7866","6.1896"
"98.0820","1.7869","6.1913"
"98.1020","1.7872","6.1927"
"98.1220","1.7875","6.1934"
"98.1420","1.7878","6.1935"
"98.1620","1.7882","6.1934"
"98.1820","1.7885","6.1935"
"98.2020","1.7889","6.1939"
"98.2220","1.7892","6.1945"
"98.2420","1.7895","6.1950"
"98.2620","1.7898","6.1955"
"98.2820","1.7901","6.1956"
"98.3020","1.7904","6.1956"
"98.3220","1.7907","6.1956"
"98.3420","1.7911","6.1960"
"98.3620","1.7915","6.1970"
"98.3820","1.7919","6.1983"
"98.4020","1.7922","6.1997"
"98.4220","1.7925","6.2005"
"98.4420","1.7928","6.2008"
"98.4620","1.7932","6.2010"
"98.4820","1.7935","6.2016"
"98.5020","1.7939","6.2024"
"98.5220","1.7943","6.2036"
"98.5420","1.7946","6.2049"
"98.5620","1.7949","6.2055"
"98.5820","1.7952","6.2054"
"98.6020","1.7954","6.2048"
"98.6220","1.7958","6.2042"
"98.6420","1.7961","6.2040"
"98.6620","1.7965","6.2047"
"98.6820","1.7969","6.2060"
"98.7020","1.7973","6.2075"
"98.7220","1.7975","6.2084"
"98.7420","1.7978","6.2084"
"98.7620","1.7981","6.2081"
"98.7820","1.7984","6.2079"
"98.8020","1.7988","6.2081"
"98.8220","1.7991","6.2086"
"98.8420","1.7995","6.2093"
"98.8620","1.7998","6.2100"
"98.8820","1.8001","6.2104"
"98.9020","1.8004","6.2105"
"98.9220","1.8007","6.2104"
"98.9420","1.8011","6.2106"
"98.9620","1.8014","6.2113"
"98.9820","1.8019","6.2127"
"99.0020","1.8022","6.2142"
"99.0220","1.8026","6.2155"
"99.0420","1.8028","6.2160"
"99.0620","1.8032","6.2159"
"99.0820","1.8035","6.2159"
"99.1020","1.8039","6.2165"
"99.1220","1.8043","6.2175"
"99.1420","1.8047","6.2188"
"99.1620","1.8050","6.2199"
"99.1820","1.8052","6.2201"
"99.2020","1.8055","6.2197"
"99.2220","1.8058","6.2190"
"99.2420","1.8061","6.2184"
"99.2620","1.8064","6.2184"
"99.2820","1.8068","6.2190"
"99.3020","1.8072","6.2200"
"99.3220","1.8075","6.2209"
"99.3420","1.8078","6.2215"
"99.3620","1.8081","6.2216"
"99.3820","1.8084","6.2215"
"99.4020","1.8087","6.2216"
"99.4220","1.8091","6.2220"
"99.4420","1.8095","6.2227"
"99.4620","1.8098","6.2236"
"99.4820","1.8101","6.2243"
"99.5020","1.8104","6.2246"
"99.5220","1.8108","6.2246"
"99.5420","1.8111","6.2247"
"99.5620","1.8115","6.2252"
"99.5820","1.8118","6.2259"
"99.6020","1.8122","6.2272"
"99.6220","1.8126","6.2285"
"99.6420","1.8129","6.2293"
"99.6620","1.8132","6.2296"
"99.6820","1.8136","6.2296"
"99.7020","1.8139","6.2300"
"99.7220","1.8143","6.2308"
"99.7420","1.8147","6.2320"
"99.7620","1.8149","6.2332"
"99.7820","1.8152","6.2336"
"99.8020","1.8155","6.2330"
"99.8220","1.8157","6.2320"
"99.8420","1.8160","6.2310"
"99.8620","1.8163","6.2304"
"99.8820","1.8167","6.2306"
"99.9020","1.8171","6.2316"
"99.9220","1.8175","6.2330"
"99.9420","1.8178","6.2342"
"99.9620","1.8181","6.2348"
"99.9820","1.8184","6.2347"
"100.0020","1.8187","6.2347"
"100.0220","1.8191","6.2349"
"100.0420","1.8194","6.2355"
"100.0620","1.8198","6.2364"
"100.0820","1.8201","6.2372"
"100.1020","1.8205","6.2378"
"100.1220","1.8207","6.2379"
"100.1420","1.8211","6.2379"
"100.1620","1.8214","6.2379"
"100.1820","1.8218","6.2383"
"100.2020","1.8222","6.2394"
"100.2220","1.8226","6.2408"
"100.2420","1.8229","6.2421"
"100.2620","1.8232","6.2427"
"100.2820","1.8235","6.2427"
"100.3020","1.8238","6.2427"
"100.3220","1.8242","6.2428"
"100.3420","1.8246","6.2433"
"100.3620","1.8249","6.2441"
"100.3820","1.8252","6.2450"
"100.4020","1.8255","6.2453"
"100.4220","1.8258","6.2450"
"100.4420","1.8260","6.2444"
"100.4620","1.8264","6.2438"
"100.4820","1.8267","6.2437"
"100.5020","1.8271","6.2443"
"100.5220","1.8275","6.2455"
"100.5420","1.8278","6.2467"
"100.5620","1.8281","6.2475"
"100.5820","1.8284","6.2476"
"100.6020","1.8287","6.2474"
"100.6220","1.8291","6.2475"
"100.6420","1.8295","6.2481"
"100.6620","1.8298","6.2490"
"100.6820","1.8302","6.2503"
"100.7020","1.8305","6.2513"
"100.7220","1.8309","6.2519"
"100.7420","1.8311","6.2519"
"100.7620","1.8315","6.2518"
"100.7820","1.8318","6.2521"
"100.8020","1.8322","6.2528"
"100.8220","1.8326","6.2538"
"100.8420","1.8329","6.2548"
"100.8620","1.8332","6.2552"
"100.8820","1.8335","6.2549"
"100.9020","1.8338","6.2545"
"100.9220","1.8341","6.2545"
"100.9420","1.8345","6.2549"
"100.9620","1.8349","6.2558"
"100.9820","1.8352","6.2569"
"101.0020","1.8355","6.2580"
"101.0220","1.8358","6.2584"
"101.0420","1.8361","6.2580"
"101.0620","1.8364","6.2574"
"101.0820","1.8367","6.2570"
"101.1020","1.8371","6.2573"
"101.1220","1.8375","6.2584"
"101.1420","1.8379","6.2599"
"101.1620","1.8382","6.2612"
"101.1820","1.8385","6.2621"
"101.2020","1.8388","6.2622"
"101.2220","1.8392","6.2621"
"101.2420","1.8395","6.2620"
"101.2620","1.8399","6.2624"
"101.2820","1.8402","6.2633"
"101.3020","1.8406","6.2642"
"101.3220","1.8409","6.2647"
"101.3420","1.8411","6.2647"
"101.3620","1.8415","6.2643"
"101.3820","1.8418","6.2640"
"101.4020","1.8421","6.2639"
"101.4220","1.8425","6.2643"
"101.4420","1.8428","6.2651"
"101.4620","1.8432","6.2660"
"101.4820","1.8435","6.2666"
"101.5020","1.8438","6.2669"
"101.5220","1.8441","6.2669"
"101.5420","1.8445","6.2670"
"101.5620","1.8448","6.2676"
"101.5820","1.8452","6.2686"
"101.6020","1.8456","6.2698"
"101.6220","1.8459","6.2709"
"101.6420","1.8462","6.2711"
"101.6620","1.8464","6.2706"
"101.6820","1.8468","6.2701"
"101.7020","1.8471","6.2699"
"101.7220","1.8475","6.2704"
"101.7420","1.8479","6.2714"
"101.7620","1.8482","6.2726"
"101.7820","1.8485","6.2735"
"101.8020","1.8489","6.2738"
"101.8220","1.8492","6.2736"
"101.8420","1.8495","6.2736"
"101.8620","1.8499","6.2739"
"101.8820","1.8502","6.2747"
"101.9020","1.8506","6.2756"
"101.9220","1.8508","6.2762"
"101.9420","1.8511","6.2761"
"101.9620","1.8514","6.2756"
"101.9820","1.8517","6.2751"
"102.0020","1.8521","6.2749"
"102.0220","1.8524","6.2752"
"102.0420","1.8528","6.2761"
"102.0620","1.8532","6.2774"
"102.0820","1.8535","6.2785"
"102.1020","1.8538","6.2789"
"102.1220","1.8542","6.2790"
"102.1420","1.8545","6.2792"
"102.1620","1.8549","6.2796"
"102.1820","1.8552","6.2805"
"102.2020","1.8556","6.2816"
"102.2220","1.8559","6.2824"
"102.2420","1.8562","6.2827"
"102.2620","1.8565","6.2822"
"102.2820","1.8567","6.2814"
"102.3020","1.8571","6.2809"
"102.3220","1.8575","6.2810"
"102.3420","1.8579","6.2819"
"102.3620","1.8583","6.2833"
"102.3820","1.8586","6.2848"
"102.4020","1.8589","6.2855"
"102.4220","1.8591","6.2852"
"102.4420","1.8595","6.2846"
"102.4620","1.8598","6.2840"
"102.4820","1.8601","6.2841"
"102.5020","1.8605","6.2846"
"102.5220","1.8608","6.2853"
"102.5420","1.8611","6.2859"
"102.5620","1.8614","6.2859"
"102.5820","1.8617","6.2856"
"102.6020","1.8620","6.2854"
"102.6220","1.8624","6.2856"
"102.6420","1.8628","6.2862"
"102.6620","1.8632","6.2874"
"102.6820","1.8635","6.2888"
"102.7020","1.8639","6.2899"
"102.7220","1.8642","6.2903"
"102.7420","1.8645","6.2903"
"102.7620","1.8649","6.2905"
"102.7820","1.8652","6.2910"
"102.8020","1.8656","6.2919"
"102.8220","1.8659","6.2930"
"102.8420","1.8663","6.2937"
"102.8620","1.8665","6.2935"
"102.8820","1.8668","6.2929"
"102.9020","1.8671","6.2921"
"102.9220","1.8674","6.2919"
"102.9420","1.8678","6.2923"
"102.9620","1.8682","6.2932"
"102.9820","1.8686","6.2943"
"103.0020","1.8688","6.2949"
"103.0220","1.8691","6.2948"
"103.0420","1.8694","6.2944"
"103.0620","1.8697","6.2938"
"103.0820","1.8701","6.2936"
"103.1020","1.8704","6.2942"
"103.1220","1.8708","6.2953"
"103.1420","1.8711","6.2963"
"103.1620","1.8715","6.2970"
"103.1820","1.8717","6.2972"
"103.2020","1.8721","6.2969"
"103.2220","1.8724","6.2968"
"103.2420","1.8728","6.2970"
"103.2620","1.8732","6.2978"
"103.2820","1.8736","6.2992"
"103.3020","1.8739","6.3006"
"103.3220","1.8742","6.3014"
"103.3420","1.8745","6.3016"
"103.3620","1.8749","6.3016"
"103.3820","1.8752","6.3018"
"103.4020","1.8756","6.3024"
"103.4220","1.8760","6.3034"
"103.4420","1.8763","6.3043"
"103.4620","1.8766","6.3047"
"103.4820","1.8768","6.3044"
"103.5020","1.8771","6.3034"
"103.5220","1.8774","6.3022"
"103.5420","1.8777","6.3016"
"103.5620","1.8781","6.3019"
"103.5820","1.8785","6.3030"
"103.6020","1.8788","6.3042"
"103.6220","1.8791","6.3050"
"103.6420","1.8794","6.3051"
"103.6620","1.8797","6.3049"
"103.6820","1.8800","6.3048"
"103.7020","1.8804","6.3050"
"103.7220","1.8808","6.3056"
"103.7420","1.8812","6.3067"
"103.7620","1.8815","6.3076"
"103.7820","1.8818","6.3080"
"103.8020","1.8821","6.3080"
"103.8220","1.8824","6.3079"
"103.8420","1.8828","6.3080"
"103.8620","1.8832","6.3085"
"103.8820","1.8836","6.3097"
"103.9020","1.8839","6.3110"
"103.9220","1.8843","6.3119"
"103.9420","1.8845","6.3123"
"103.9620","1.8849","6.3122"
"103.9820","1.8852","6.3122"
"104.0020","1.8856","6.3125"
"104.0220","1.8860","6.3132"
"104.0420","1.8863","6.3141"
"104.0620","1.8866","6.3146"
"104.0820","1.8868","6.3143"
"104.1020","1.8871","6.3135"
"104.1220","1.8874","6.3124"
"104.1420","1.8877","6.3116"
"104.1620","1.8881","6.3115"
"104.1820","1.8884","6.3122"
"104.2020","1.8888","6.3135"
"104.2220","1.8891","6.3147"
"104.2420","1.8895","6.3154"
"104.2620","1.8898","6.3154"
"104.2820","1.8901","6.3153"
"104.3020","1.8904","6.3154"
"104.3220","1.8908","6.3158"
"104.3420","1.8912","6.3167"
"104.3620","1.8916","6.3178"
"104.3820","1.8919","6.3185"
"104.4020","1.8921","6.3187"
"104.4220","1.8925","6.3186"
"104.4420","1.8928","6.3184"
"104.4620","1.8932","6.3184"
"104.4820","1.8935","6.3191"
"104.5020","1.8940","6.3202"
"104.5220","1.8943","6.3215"
"104.5420","1.8946","6.3223"
"104.5620","1.8949","6.3224"
"104.5820","1.8952","6.3219"
"104.6020","1.8955","6.3216"
"104.6220","1.8958","6.3216"
"104.6420","1.8962","6.3221"
"104.6620","1.8965","6.3227"
"104.6820","1.8969","6.3232"
"104.7020","1.8971","6.3231"
"104.7220","1.8974","6.3226"
"104.7420","1.8977","6.3219"
"104.7620","1.8980","6.3215"
"104.7820","1.8985","6.3219"
"104.8020","1.8989","6.3230"
"104.8220","1.8992","6.3246"
"104.8420","1.8995","6.3257"
"104.8620","1.8998","6.3259"
"104.8820","1.9001","6.3257"
"104.9020","1.9004","6.3255"
"104.9220","1.9008","6.3256"
"104.9420","1.9012","6.3262"
"104.9620","1.9016","6.3270"
"104.9820","1.9019","6.3277"
"105.0020","1.9022","6.3281"
"105.0220","1.9025","6.3281"
"105.0420","1.9028","6.3280"
"105.0620","1.9032","6.3280"
"105.0820","1.9036","6.3283"
"105.1020","1.9039","6.3292"
"105.1220","1.9042","6.3301"
"105.1420","1.9045","6.3304"
"105.1620","1.9048","6.3300"
"105.1820","1.9051","6.3295"
"105.2020","1.9054","6.3292"
"105.2220","1.9058","6.3294"
"105.2420","1.9062","6.3301"
"105.2620","1.9066","6.3311"
"105.2820","1.9069","6.3321"
"105.3020","1.9072","6.3327"
"105.3220","1.9075","6.3325"
"105.3420","1.9077","6.3319"
"105.3620","1.9081","6.3312"
"105.3820","1.9084","6.3311"
"105.4020","1.9089","6.3318"
"105.4220","1.9092","6.3331"
"105.4420","1.9096","6.3344"
"105.4620","1.9099","6.3351"
"105.4820","1.9102","6.3352"
"105.5020","1.9105","6.3350"
"105.5220","1.9108","6.3349"
"105.5420","1.9112","6.3352"
"105.5620","1.9115","6.3358"
"105.5820","1.9119","6.3365"
"105.6020","1.9122","6.3370"
"105.6220","1.9125","6.3371"
"105.6420","1.9128","6.3367"
"105.6620","1.9131","6.3362"
"105.6820","1.9134","6.3359"
"105.7020","1.9138","6.3361"
"105.7220","1.9142","6.3368"
"105.7420","1.9145","6.3378"
"105.7620","1.9148","6.3386"
"105.7820","1.9151","6.3387"
"105.8020","1.9154","6.3387"
"105.8220","1.9158","6.3386"
"105.8420","1.9161","6.3389"
"105.8620","1.9165","6.3396"
"105.8820","1.9169","6.3406"
"105.9020","1.9172","6.3416"
"105.9220","1.9175","6.3420"
"105.9420","1.9178","6.3418"
"105.9620","1.9181","6.3413"
"105.9820","1.9184","6.3409"
"106.0020","1.9188","6.3410"
"106.0220","1.9192","6.3418"
"106.0420","1.9195","6.3429"
"106.0620","1.9199","6.3439"
"106.0820","1.9202","6.3443"
"106.1020","1.9205","6.3443"
"106.1220","1.9209","6.3441"
"106.1420","1.9212","6.3443"
"106.1620","1.9216","6.3448"
"106.1820","1.9219","6.3456"
"106.2020","1.9222","6.3462"
"106.2220","1.9225","6.3461"
"106.2420","1.9227","6.3456"
"106.2620","1.9230","6.3449"
"106.2820","1.9234","6.3444"
"106.3020","1.9237","6.3445"
"106.3220","1.9241","6.3452"
"106.3420","1.9245","6.3465"
"106.3620","1.9249","6.3477"
"106.3820","1.9251","6.3484"
"106.4020","1.9255","6.3485"
"106.4220","1.9258","6.3486"
"106.4420","1.9262","6.3488"
"106.4620","1.9265","6.3493"
"106.4820","1.9269","6.3501"
"106.5020","1.9273","6.3512"
"106.5220","1.9276","6.3518"
"106.5420","1.9278","6.3517"
"106.5620","1.9281","6.3510"
"106.5820","1.9284","6.3502"
"106.6020","1.9288","6.3499"
"106.6220","1.9292","6.3503"
"106.6420","1.9295","6.3515"
"106.6620","1.9299","6.3528"
"106.6820","1.9302","6.3536"
"106.7020","1.9305","6.3538"
"106.7220","1.9308","6.3534"
"106.7420","1.9311","6.3531"
"106.7620","1.9315","6.3530"
"106.7820","1.9318","6.3531"
"106.8020","1.9322","6.3535"
"106.8220","1.9324","6.3538"
"106.8420","1.9327","6.3539"
"106.8620","1.9331","6.3536"
"106.8820","1.9334","6.3533"
"106.9020","1.9338","6.3534"
"106.9220","1.9341","6.3540"
"106.9420","1.9345","6.3550"
"106.9620","1.9349","6.3564"
"106.9820","1.9352","6.3573"
"107.0020","1.9355","6.3575"
"107.0220","1.9358","6.3573"
"107.0420","1.9362","6.3572"
"107.0620","1.9366","6.3575"
"107.0820","1.9369","6.3583"
"107.1020","1.9373","6.3595"
"107.1220","1.9376","6.3607"
"107.1420","1.9379","6.3609"
"107.1620","1.9382","6.3603"
"107.1820","1.9384","6.3593"
"107.2020","1.9388","6.3586"
"107.2220","1.9391","6.3586"
"107.2420","1.9396","6.3593"
"107.2620","1.9399","6.3605"
"107.2820","1.9402","6.3614"
"107.3020","1.9405","6.3615"
"107.3220","1.9408","6.3611"
"107.3420","1.9411","6.3605"
"107.3620","1.9414","6.3602"
"107.3820","1.9418","6.3604"
"107.4020","1.9422","6.3611"
"107.4220","1.9425","6.3619"
"107.4420","1.9428","6.3623"
"107.4620","1.9431","6.3623"
"107.4820","1.9434","6.3619"
"107.5020","1.9437","6.3617"
"107.5220","1.9441","6.3619"
"107.5420","1.9445","6.3628"
"107.5620","1.9449","6.3641"
"107.5820","1.9453","6.3655"
"107.6020","1.9456","6.3662"
"107.6220","1.9459","6.3662"
"107.6420","1.9462","6.3659"
"107.6620","1.9465","6.3658"
"107.6820","1.9469","6.3662"
"107.7020","1.9473","6.3671"
"107.7220","1.9476","6.3682"
"107.7420","1.9479","6.3687"
"107.7620","1.9482","6.3684"
"107.7820","1.9484","6.3677"
"107.8020","1.9488","6.3668"
"107.8220","1.9490","6.3660"
"107.8420","1.9494","6.3657"
"107.8620","1.9498","6.3662"
"107.8820","1.9502","6.3672"
"107.9020","1.9505","6.3680"
"107.9220","1.9507","6.3683"
"107.9420","1.9511","6.3679"
"107.9620","1.9514","6.3676"
"107.9820","1.9518","6.3676"
"108.0020","1.9521","6.3683"
"108.0220","1.9525","6.3693"
"108.0420","1.9528","6.3702"
"108.0620","1.9532","6.3708"
"108.0820","1.9534","6.3707"
"108.1020","1.9538","6.3705"
"108.1220","1.9541","6.3705"
"108.1420","1.9545","6.3708"
"108.1620","1.9549","6.3716"
"108.1820","1.9553","6.3728"
"108.2020","1.9556","6.3737"
"108.2220","1.9558","6.3739"
"108.2420","1.9562","6.3736"
"108.2620","1.9565","6.3734"
"108.2820","1.9569","6.3735"
"108.3020","1.9573","6.3742"
"108.3220","1.9576","6.3753"
"108.3420","1.9579","6.3761"
"108.3620","1.9581","6.3760"
"108.3820","1.9584","6.3752"
"108.4020","1.9587","6.3740"
"108.4220","1.9590","6.3730"
"108.4420","1.9594","6.3726"
"108.4620","1.9597","6.3730"
"108.4820","1.9601","6.3743"
"108.5020","1.9605","6.3756"
"108.5220","1.9608","6.3765"
"108.5420","1.9611","6.3767"
"108.5620","1.9614","6.3764"
"108.5820","1.9617","6.3763"
"108.6020","1.9622","6.3765"
"108.6220","1.9625","6.3773"
"108.6420","1.9629","6.3781"
"108.6620","1.9632","6.3787"
"108.6820","1.9634","6.3789"
"108.7020","1.9638","6.3786"
"108.7220","1.9641","6.3783"
"108.7420","1.9645","6.3784"
"108.7620","1.9649","6.3790"
"108.7820","1.9653","6.3803"
"108.8020","1.9656","6.3817"
"108.8220","1.9659","6.3825"
"108.8420","1.9662","6.3824"
"108.8620","1.9665","6.3820"
"108.8820","1.9668","6.3817"
"108.9020","1.9672","6.3817"
"108.9220","1.9676","6.3821"
"108.9420","1.9679","6.3828"
"108.9620","1.9682","6.3832"
"108.9820","1.9685","6.3831"
"109.0020","1.9687","6.3825"
"109.0220","1.9690","6.3816"
"109.0420","1.9693","6.3810"
"109.0620","1.9697","6.3810"
"109.0820","1.9701","6.3819"
"109.1020","1.9705","6.3833"
"109.1220","1.9709","6.3846"
"109.1420","1.9712","6.3854"
"109.1620","1.9715","6.3856"
"109.1820","1.9718","6.3853"
"109.2020","1.9721","6.3850"
"109.2220","1.9725","6.3851"
"109.2420","1.9729","6.3857"
"109.2620","1.9732","6.3864"
"109.2820","1.9735","6.3868"
"109.3020","1.9738","6.3867"
"109.3220","1.9741","6.3864"
"109.3420","1.9745","6.3863"
"109.3620","1.9749","6.3866"
"109.3820","1.9752","6.3873"
"109.4020","1.9756","6.3884"
"109.4220","1.9759","6.3892"
"109.4420","1.9761","6.3892"
"109.4620","1.9764","6.3885"
"109.4820","1.9767","6.3878"
"109.5020","1.9771","6.3875"
"109.5220","1.9775","6.3877"
"109.5420","1.9779","6.3885"
"109.5620","1.9782","6.3896"
"109.5820","1.9785","6.3905"
"109.6020","1.9788","6.3907"
"109.6220","1.9790","6.3902"
"109.6420","1.9794","6.3894"
"109.6620","1.9797","6.3889"
"109.6820","1.9801","6.3892"
"109.7020","1.9805","6.3902"
"109.7220","1.9809","6.3914"
"109.7420","1.9812","6.3924"
"109.7620","1.9815","6.3927"
"109.7820","1.9818","6.3926"
"109.8020","1.9821","6.3924"
"109.8220","1.9825","6.3925"
"109.8420","1.9828","6.3929"
"109.8620","1.9832","6.3934"
"109.8820","1.9835","6.3940"
"109.9020","1.9839","6.3942"
"109.9220","1.9841","6.3941"
"109.9420","1.9844","6.3938"
"109.9620","1.9848","6.3936"
"109.9820","1.9851","6.3937"
"110.0020","1.9855","6.3943"
"110.0220","1.9859","6.3952"
"110.0420","1.9862","6.3960"
"110.0620","1.9865","6.3962"
"110.0820","1.9868","6.3960"
"110.1020","1.9871","6.3958"
"110.1220","1.9875","6.3959"
"110.1420","1.9879","6.3962"
"110.1620","1.9883","6.3970"
"110.1820","1.9886","6.3978"
"110.2020","1.9888","6.3981"
"110.2220","1.9891","6.3976"
"110.2420","1.9894","6.3967"
"110.2620","1.9897","6.3962"
"110.2820","1.9901","6.3963"
"110.3020","1.9905","6.3972"
"110.3220","1.9909","6.3985"
"110.3420","1.9913","6.3998"
"110.3620","1.9916","6.4005"
"110.3820","1.9918","6.4005"
"110.4020","1.9922","6.4001"
"110.4220","1.9925","6.3999"
"110.4420","1.9929","6.4001"
"110.4620","1.9932","6.4007"
"110.4820","1.9936","6.4013"
"110.5020","1.9938","6.4013"
"110.5220","1.9941","6.4008"
"110.5420","1.9944","6.4001"
"110.5620","1.9947","6.3995"
"110.5820","1.9951","6.3994"
"110.6020","1.9955","6.3999"
"110.6220","1.9959","6.4010"
"110.6420","1.9962","6.4022"
"110.6620","1.9965","6.4029"
"110.6820","1.9968","6.4030"
"110.7020","1.9971","6.4029"
"110.7220","1.9975","6.4030"
"110.7420","1.9979","6.4034"
"110.7620","1.9983","6.4042"
"110.7820","1.9986","6.4053"
"110.8020","1.9989","6.4060"
"110.8220","1.9991","6.4057"
"110.8420","1.9994","6.4048"
"110.8620","1.9997","6.4038"
"110.8820","2.0001","6.4033"
"110.9020","2.0005","6.4035"
"110.9220","2.0009","6.4044"
"110.9420","2.0013","6.4058"
"110.9620","2.0016","6.4068"
"110.9820","2.0019","6.4072"
"111.0020","2.0021","6.4070"
"111.0220","2.0024","6.4065"
"111.0420","2.0028","6.4061"
"111.0620","2.0031","6.4061"
"111.0820","2.0035","6.4063"
"111.1020","2.0037","6.4064"
"111.1220","2.0041","6.4065"
"111.1420","2.0044","6.4063"
"111.1620","2.0047","6.4060"
"111.1820","2.0051","6.4060"
"111.2020","2.0054","6.4065"
"111.2220","2.0058","6.4075"
"111.2420","2.0062","6.4089"
"111.2620","2.0066","6.4102"
"111.2820","2.0068","6.4108"
"111.3020","2.0072","6.4107"
"111.3220","2.0075","6.4105"
"111.3420","2.0079","6.4104"
"111.3620","2.0082","6.4108"
"111.3820","2.0086","6.4117"
"111.4020","2.0089","6.4127"
"111.4220","2.0092","6.4132"
"111.4420","2.0095","6.4127"
"111.4620","2.0097","6.4117"
"111.4820","2.0101","6.4110"
"111.5020","2.0104","6.4108"
"111.5220","2.0109","6.4114"
"111.5420","2.0112","6.4126"
"111.5620","2.0116","6.4138"
"111.5820","2.0118","6.4142"
"111.6020","2.0121","6.4139"
"111.6220","2.0124","6.4133"
"111.6420","2.0127","6.4128"
"111.6620","2.0131","6.4128"
"111.6820","2.0135","6.4132"
"111.7020","2.0138","6.4138"
"111.7220","2.0141","6.4143"
"111.7420","2.0144","6.4144"
"111.7620","2.0147","6.4141"
"111.7820","2.0150","6.4139"
"111.8020","2.0154","6.4141"
"111.8220","2.0158","6.4148"
"111.8420","2.0163","6.4162"
"111.8620","2.0166","6.4177"
"111.8820","2.0169","6.4185"
"111.9020","2.0172","6.4184"
"111.9220","2.0175","6.4179"
"111.9420","2.0179","6.4178"
"111.9620","2.0182","6.4181"
"111.9820","2.0186","6.4189"
"112.0020","2.0190","6.4200"
"112.0220","2.0193","6.4209"
"112.0420","2.0195","6.4208"
"112.0620","2.0198","6.4201"
"112.0820","2.0201","6.4190"
"112.1020","2.0204","6.4180"
"112.1220","2.0208","6.4178"
"112.1420","2.0211","6.4182"
"112.1620","2.0215","6.4191"
"112.1820","2.0218","6.4199"
"112.2020","2.0221","6.4203"
"112.2220","2.0224","6.4200"
"112.2420","2.0227","6.4196"
"112.2620","2.0231","6.4195"
"112.2820","2.0234","6.4198"
"112.3020","2.0238","6.4204"
"112.3220","2.0241","6.4212"
"112.3420","2.0245","6.4217"
"112.3620","2.0248","6.4218"
"112.3820","2.0251","6.4216"
"112.4020","2.0254","6.4214"
"112.4220","2.0258","6.4216"
"112.4420","2.0262","6.4222"
"112.4620","2.0266","6.4232"
"112.4820","2.0269","6.4242"
"112.5020","2.0272","6.4246"
"112.5220","2.0275","6.4244"
"112.5420","2.0279","6.4242"
"112.5620","2.0283","6.4244"
"112.5820","2.0286","6.4250"
"112.6020","2.0290","6.4260"
"112.6220","2.0293","6.4267"
"112.6420","2.0296","6.4267"
"112.6620","2.0298","6.4260"
"112.6820","2.0300","6.4248"
"112.7020","2.0304","6.4236"
"112.7220","2.0307","6.4228"
"112.7420","2.0311","6.4230"
"112.7620","2.0315","6.4239"
"112.7820","2.0318","6.4252"
"112.8020","2.0321","6.4262"
"112.8220","2.0324","6.4264"
"112.8420","2.0328","6.4262"
"112.8620","2.0331","6.4258"
"112.8820","2.0334","6.4258"
"112.9020","2.0338","6.4262"
"112.9220","2.0342","6.4268"
"112.9420","2.0345","6.4275"
"112.9620","2.0348","6.4278"
"112.9820","2.0351","6.4276"
"113.0020","2.0354","6.4273"
"113.0220","2.0358","6.4272"
"113.0420","2.0361","6.4274"
"113.0620","2.0366","6.4282"
"113.0820","2.0369","6.4295"
"113.1020","2.0372","6.4306"
