Results Table 1


Results Table 2



Time,Displacement,Force
"52.2000","0.8700","4.5785"
"52.2200","0.8703","4.5800"
"52.2400","0.8706","4.5814"
"52.2600","0.8709","4.5825"
"52.2800","0.8712","4.5832"
"52.3000","0.8716","4.5840"
"52.3200","0.8719","4.5851"
"52.3400","0.8724","4.5867"
"52.3600","0.8727","4.5886"
"52.3800","0.8731","4.5906"
"52.4000","0.8734","4.5921"
"52.4200","0.8737","4.5932"
"52.4400","0.8741","4.5941"
"52.4600","0.8744","4.5952"
"52.4800","0.8748","4.5965"
"52.5000","0.8752","4.5982"
"52.5200","0.8755","4.6000"
"52.5400","0.8758","4.6014"
"52.5600","0.8761","4.6021"
"52.5800","0.8763","4.6023"
"52.6000","0.8766","4.6025"
"52.6200","0.8770","4.6029"
"52.6400","0.8773","4.6039"
"52.6600","0.8777","4.6053"
"52.6800","0.8780","4.6070"
"52.7000","0.8784","4.6084"
"52.7200","0.8786","4.6096"
"52.7400","0.8789","4.6103"
"52.7600","0.8793","4.6110"
"52.7800","0.8796","4.6120"
"52.8000","0.8800","4.6134"
"52.8200","0.8803","4.6149"
"52.8400","0.8807","4.6164"
"52.8600","0.8810","4.6175"
"52.8800","0.8813","4.6182"
"52.9000","0.8816","4.6188"
"52.9200","0.8819","4.6197"
"52.9400","0.8823","4.6210"
"52.9600","0.8827","4.6228"
"52.9800","0.8831","4.6249"
"53.0000","0.8834","4.6267"
"53.0200","0.8837","4.6279"
"53.0400","0.8840","4.6286"
"53.0600","0.8844","4.6294"
"53.0800","0.8848","4.6304"
"53.1000","0.8852","4.6318"
"53.1200","0.8855","4.6335"
"53.1400","0.8858","4.6351"
"53.1600","0.8861","4.6360"
"53.1800","0.8863","4.6362"
"53.2000","0.8866","4.6361"
"53.2200","0.8869","4.6362"
"53.2400","0.8873","4.6367"
"53.2600","0.8876","4.6379"
"53.2800","0.8880","4.6396"
"53.3000","0.8884","4.6414"
"53.3200","0.8886","4.6430"
"53.3400","0.8890","4.6440"
"53.3600","0.8893","4.6446"
"53.3800","0.8896","4.6452"
"53.4000","0.8900","4.6462"
"53.4200","0.8904","4.6475"
"53.4400","0.8907","4.6491"
"53.4600","0.8910","4.6505"
"53.4800","0.8913","4.6515"
"53.5000","0.8916","4.6521"
"53.5200","0.8920","4.6527"
"53.5400","0.8923","4.6536"
"53.5600","0.8927","4.6550"
"53.5800","0.8931","4.6568"
"53.6000","0.8935","4.6586"
"53.6200","0.8937","4.6600"
"53.6400","0.8941","4.6608"
"53.6600","0.8944","4.6614"
"53.6800","0.8947","4.6621"
"53.7000","0.8951","4.6632"
"53.7200","0.8954","4.6646"
"53.7400","0.8958","4.6661"
"53.7600","0.8960","4.6672"
"53.7800","0.8963","4.6678"
"53.8000","0.8966","4.6679"
"53.8200","0.8969","4.6679"
"53.8400","0.8972","4.6681"
"53.8600","0.8976","4.6690"
"53.8800","0.8980","4.6706"
"53.9000","0.8984","4.6724"
"53.9200","0.8987","4.6742"
"53.9400","0.8990","4.6756"
"53.9600","0.8993","4.6765"
"53.9800","0.8996","4.6772"
"54.0000","0.9000","4.6779"
"54.0200","0.9003","4.6789"
"54.0400","0.9007","4.6801"
"54.0600","0.9011","4.6815"
"54.0800","0.9013","4.6826"
"54.1000","0.9017","4.6835"
"54.1200","0.9020","4.6841"
"54.1400","0.9023","4.6848"
"54.1600","0.9027","4.6857"
"54.1800","0.9031","4.6870"
"54.2000","0.9035","4.6888"
"54.2200","0.9037","4.6905"
"54.2400","0.9041","4.6916"
"54.2600","0.9043","4.6920"
"54.2800","0.9047","4.6922"
"54.3000","0.9050","4.6928"
"54.3200","0.9054","4.6937"
"54.3400","0.9057","4.6950"
"54.3600","0.9061","4.6965"
"54.3800","0.9064","4.6978"
"54.4000","0.9066","4.6985"
"54.4200","0.9069","4.6987"
"54.4400","0.9072","4.6988"
"54.4600","0.9076","4.6993"
"54.4800","0.9080","4.7005"
"54.5000","0.9084","4.7021"
"54.5200","0.9087","4.7040"
"54.5400","0.9091","4.7056"
"54.5600","0.9093","4.7066"
"54.5800","0.9096","4.7072"
"54.6000","0.9100","4.7078"
"54.6200","0.9103","4.7085"
"54.6400","0.9107","4.7096"
"54.6600","0.9110","4.7109"
"54.6800","0.9114","4.7121"
"54.7000","0.9116","4.7130"
"54.7200","0.9119","4.7135"
"54.7400","0.9123","4.7141"
"54.7600","0.9126","4.7148"
"54.7800","0.9130","4.7159"
"54.8000","0.9134","4.7173"
"54.8200","0.9137","4.7190"
"54.8400","0.9140","4.7203"
"54.8600","0.9144","4.7212"
"54.8800","0.9146","4.7217"
"54.9000","0.9150","4.7222"
"54.9200","0.9153","4.7230"
"54.9400","0.9157","4.7241"
"54.9600","0.9161","4.7255"
"54.9800","0.9164","4.7270"
"55.0000","0.9167","4.7280"
"55.0200","0.9169","4.7283"
"55.0400","0.9172","4.7284"
"55.0600","0.9175","4.7285"
"55.0800","0.9179","4.7292"
"55.1000","0.9183","4.7307"
"55.1200","0.9187","4.7326"
"55.1400","0.9191","4.7345"
"55.1600","0.9194","4.7359"
"55.1800","0.9197","4.7367"
"55.2000","0.9200","4.7372"
"55.2200","0.9204","4.7378"
"55.2400","0.9207","4.7387"
"55.2600","0.9211","4.7398"
"55.2800","0.9214","4.7411"
"55.3000","0.9217","4.7421"
"55.3200","0.9220","4.7427"
"55.3400","0.9223","4.7429"
"55.3600","0.9226","4.7432"
"55.3800","0.9229","4.7438"
"55.4000","0.9234","4.7449"
"55.4200","0.9237","4.7465"
"55.4400","0.9241","4.7480"
"55.4600","0.9244","4.7493"
"55.4800","0.9246","4.7502"
"55.5000","0.9250","4.7508"
"55.5200","0.9253","4.7514"
"55.5400","0.9257","4.7524"
"55.5600","0.9261","4.7539"
"55.5800","0.9265","4.7556"
"55.6000","0.9268","4.7571"
"55.6200","0.9270","4.7576"
"55.6400","0.9273","4.7577"
"55.6600","0.9276","4.7576"
"55.6800","0.9280","4.7578"
"55.7000","0.9283","4.7587"
"55.7200","0.9287","4.7602"
"55.7400","0.9291","4.7620"
"55.7600","0.9294","4.7636"
"55.7800","0.9297","4.7646"
"55.8000","0.9301","4.7652"
"55.8200","0.9304","4.7657"
"55.8400","0.9307","4.7662"
"55.8600","0.9310","4.7669"
"55.8800","0.9314","4.7679"
"55.9000","0.9317","4.7689"
"55.9200","0.9320","4.7697"
"55.9400","0.9323","4.7701"
"55.9600","0.9326","4.7705"
"55.9800","0.9329","4.7710"
"56.0000","0.9333","4.7718"
"56.0200","0.9337","4.7731"
"56.0400","0.9341","4.7747"
"56.0600","0.9344","4.7763"
"56.0800","0.9347","4.7776"
"56.1000","0.9350","4.7783"
"56.1200","0.9354","4.7788"
"56.1400","0.9357","4.7796"
"56.1600","0.9361","4.7808"
"56.1800","0.9365","4.7823"
"56.2000","0.9368","4.7836"
"56.2200","0.9371","4.7844"
"56.2400","0.9373","4.7846"
"56.2600","0.9376","4.7844"
"56.2800","0.9379","4.7844"
"56.3000","0.9383","4.7847"
"56.3200","0.9387","4.7858"
"56.3400","0.9391","4.7874"
"56.3600","0.9394","4.7892"
"56.3800","0.9397","4.7905"
"56.4000","0.9400","4.7912"
"56.4200","0.9403","4.7914"
"56.4400","0.9407","4.7917"
"56.4600","0.9410","4.7922"
"56.4800","0.9414","4.7931"
"56.5000","0.9417","4.7941"
"56.5200","0.9420","4.7951"
"56.5400","0.9423","4.7957"
"56.5600","0.9426","4.7962"
"56.5800","0.9430","4.7966"
"56.6000","0.9433","4.7973"
"56.6200","0.9437","4.7983"
"56.6400","0.9441","4.7997"
"56.6600","0.9444","4.8013"
"56.6800","0.9447","4.8026"
"56.7000","0.9450","4.8034"
"56.7200","0.9454","4.8037"
"56.7400","0.9457","4.8042"
"56.7600","0.9461","4.8051"
"56.7800","0.9464","4.8064"
"56.8000","0.9468","4.8079"
"56.8200","0.9471","4.8091"
"56.8400","0.9474","4.8097"
"56.8600","0.9477","4.8097"
"56.8800","0.9479","4.8095"
"56.9000","0.9482","4.8094"
"56.9200","0.9486","4.8098"
"56.9400","0.9490","4.8109"
"56.9600","0.9493","4.8123"
"56.9800","0.9497","4.8136"
"57.0000","0.9500","4.8145"
"57.0200","0.9503","4.8151"
"57.0400","0.9506","4.8153"
"57.0600","0.9509","4.8157"
"57.0800","0.9513","4.8165"
"57.1000","0.9516","4.8176"
"57.1200","0.9520","4.8189"
"57.1400","0.9523","4.8200"
"57.1600","0.9526","4.8207"
"57.1800","0.9529","4.8211"
"57.2000","0.9532","4.8215"
"57.2200","0.9536","4.8223"
"57.2400","0.9540","4.8235"
"57.2600","0.9544","4.8250"
"57.2800","0.9548","4.8266"
"57.3000","0.9550","4.8276"
"57.3200","0.9553","4.8280"
"57.3400","0.9557","4.8284"
"57.3600","0.9561","4.8291"
"57.3800","0.9565","4.8302"
"57.4000","0.9568","4.8315"
"57.4200","0.9572","4.8331"
"57.4400","0.9574","4.8341"
"57.4600","0.9576","4.8341"
"57.4800","0.9579","4.8336"
"57.5000","0.9582","4.8332"
"57.5200","0.9586","4.8332"
"57.5400","0.9589","4.8338"
"57.5600","0.9593","4.8352"
"57.5800","0.9597","4.8369"
"57.6000","0.9600","4.8382"
"57.6200","0.9603","4.8390"
"57.6400","0.9606","4.8394"
"57.6600","0.9609","4.8398"
"57.6800","0.9613","4.8404"
"57.7000","0.9617","4.8413"
"57.7200","0.9620","4.8424"
"57.7400","0.9623","4.8435"
"57.7600","0.9626","4.8443"
"57.7800","0.9629","4.8449"
"57.8000","0.9633","4.8452"
"57.8200","0.9636","4.8458"
"57.8400","0.9640","4.8468"
"57.8600","0.9644","4.8482"
"57.8800","0.9648","4.8498"
"57.9000","0.9651","4.8512"
"57.9200","0.9654","4.8521"
"57.9400","0.9657","4.8525"
"57.9600","0.9661","4.8530"
"57.9800","0.9664","4.8538"
"58.0000","0.9668","4.8549"
"58.0200","0.9671","4.8560"
"58.0400","0.9674","4.8570"
"58.0600","0.9677","4.8575"
"58.0800","0.9680","4.8574"
"58.1000","0.9682","4.8572"
"58.1200","0.9686","4.8571"
"58.1400","0.9689","4.8574"
"58.1600","0.9693","4.8584"
"58.1800","0.9697","4.8599"
"58.2000","0.9700","4.8614"
"58.2200","0.9703","4.8625"
"58.2400","0.9706","4.8630"
"58.2600","0.9709","4.8633"
"58.2800","0.9713","4.8636"
"58.3000","0.9717","4.8644"
"58.3200","0.9721","4.8656"
"58.3400","0.9724","4.8668"
"58.3600","0.9727","4.8679"
"58.3800","0.9730","4.8687"
"58.4000","0.9733","4.8690"
"58.4200","0.9737","4.8694"
"58.4400","0.9740","4.8700"
"58.4600","0.9744","4.8709"
"58.4800","0.9748","4.8723"
"58.5000","0.9751","4.8737"
"58.5200","0.9754","4.8746"
"58.5400","0.9757","4.8747"
"58.5600","0.9760","4.8748"
"58.5800","0.9763","4.8753"
"58.6000","0.9767","4.8761"
"58.6200","0.9771","4.8772"
"58.6400","0.9775","4.8785"
"58.6600","0.9777","4.8797"
"58.6800","0.9780","4.8801"
"58.7000","0.9783","4.8800"
"58.7200","0.9786","4.8797"
"58.7400","0.9789","4.8798"
"58.7600","0.9793","4.8805"
"58.7800","0.9797","4.8819"
"58.8000","0.9801","4.8837"
"58.8200","0.9804","4.8853"
"58.8400","0.9807","4.8861"
"58.8600","0.9810","4.8862"
"58.8800","0.9813","4.8863"
"58.9000","0.9816","4.8865"
"58.9200","0.9820","4.8872"
"58.9400","0.9824","4.8883"
"58.9600","0.9827","4.8894"
"58.9800","0.9830","4.8903"
"59.0000","0.9834","4.8907"
"59.0200","0.9837","4.8910"
"59.0400","0.9840","4.8914"
"59.0600","0.9844","4.8921"
"59.0800","0.9847","4.8930"
"59.1000","0.9851","4.8941"
"59.1200","0.9854","4.8951"
"59.1400","0.9857","4.8958"
"59.1600","0.9860","4.8961"
"59.1800","0.9864","4.8964"
"59.2000","0.9867","4.8970"
"59.2200","0.9871","4.8978"
"59.2400","0.9875","4.8991"
"59.2600","0.9878","4.9005"
"59.2800","0.9881","4.9015"
"59.3000","0.9883","4.9018"
"59.3200","0.9886","4.9015"
"59.3400","0.9889","4.9013"
"59.3600","0.9893","4.9014"
"59.3800","0.9897","4.9022"
"59.4000","0.9901","4.9035"
"59.4200","0.9904","4.9050"
"59.4400","0.9908","4.9062"
"59.4600","0.9910","4.9068"
"59.4800","0.9913","4.9071"
"59.5000","0.9917","4.9074"
"59.5200","0.9920","4.9079"
"59.5400","0.9924","4.9088"
"59.5600","0.9927","4.9099"
"59.5800","0.9931","4.9108"
"59.6000","0.9934","4.9114"
"59.6200","0.9936","4.9116"
"59.6400","0.9940","4.9117"
"59.6600","0.9943","4.9120"
"59.6800","0.9947","4.9126"
"59.7000","0.9950","4.9134"
"59.7200","0.9954","4.9145"
"59.7400","0.9957","4.9156"
"59.7600","0.9960","4.9163"
"59.7800","0.9963","4.9166"
"59.8000","0.9966","4.9170"
"59.8200","0.9970","4.9177"
"59.8400","0.9974","4.9187"
"59.8600","0.9978","4.9200"
"59.8800","0.9981","4.9213"
"59.9000","0.9984","4.9220"
"59.9200","0.9986","4.9219"
"59.9400","0.9989","4.9216"
"59.9600","0.9993","4.9213"
"59.9800","0.9996","4.9218"
"60.0000","1.0001","4.9230"
"60.0200","1.0004","4.9246"
"60.0400","1.0008","4.9263"
"60.0600","1.0011","4.9272"
"60.0800","1.0014","4.9274"
"60.1000","1.0016","4.9273"
"60.1200","1.0019","4.9272"
"60.1400","1.0023","4.9276"
"60.1600","1.0026","4.9283"
"60.1800","1.0030","4.9292"
"60.2000","1.0033","4.9300"
"60.2200","1.0036","4.9304"
"60.2400","1.0039","4.9306"
"60.2600","1.0042","4.9308"
"60.2800","1.0046","4.9313"
"60.3000","1.0049","4.9323"
"60.3200","1.0054","4.9337"
"60.3400","1.0057","4.9352"
"60.3600","1.0060","4.9363"
"60.3800","1.0063","4.9370"
"60.4000","1.0067","4.9374"
"60.4200","1.0070","4.9378"
"60.4400","1.0074","4.9386"
"60.4600","1.0078","4.9396"
"60.4800","1.0081","4.9407"
"60.5000","1.0084","4.9418"
"60.5200","1.0086","4.9420"
"60.5400","1.0090","4.9418"
"60.5600","1.0093","4.9414"
"60.5800","1.0096","4.9415"
"60.6000","1.0100","4.9423"
"60.6200","1.0104","4.9437"
"60.6400","1.0108","4.9453"
"60.6600","1.0111","4.9466"
"60.6800","1.0114","4.9470"
"60.7000","1.0116","4.9469"
"60.7200","1.0120","4.9468"
"60.7400","1.0123","4.9469"
"60.7600","1.0127","4.9474"
"60.7800","1.0130","4.9484"
"60.8000","1.0134","4.9494"
"60.8200","1.0136","4.9502"
"60.8400","1.0139","4.9506"
"60.8600","1.0143","4.9507"
"60.8800","1.0146","4.9509"
"60.9000","1.0150","4.9515"
"60.9200","1.0153","4.9526"
"60.9400","1.0157","4.9540"
"60.9600","1.0160","4.9552"
"60.9800","1.0164","4.9560"
"61.0000","1.0167","4.9563"
"61.0200","1.0170","4.9565"
"61.0400","1.0174","4.9571"
"61.0600","1.0178","4.9580"
"61.0800","1.0182","4.9593"
"61.1000","1.0185","4.9606"
"61.1200","1.0188","4.9613"
"61.1400","1.0190","4.9613"
"61.1600","1.0193","4.9609"
"61.1800","1.0196","4.9606"
"61.2000","1.0200","4.9607"
"61.2200","1.0204","4.9615"
"61.2400","1.0207","4.9627"
"61.2600","1.0211","4.9639"
"61.2800","1.0213","4.9648"
"61.3000","1.0217","4.9651"
"61.3200","1.0219","4.9652"
"61.3400","1.0223","4.9653"
"61.3600","1.0226","4.9657"
"61.3800","1.0230","4.9665"
"61.4000","1.0233","4.9674"
"61.4200","1.0236","4.9683"
"61.4400","1.0240","4.9687"
"61.4600","1.0242","4.9689"
"61.4800","1.0246","4.9691"
"61.5000","1.0250","4.9696"
"61.5200","1.0254","4.9705"
"61.5400","1.0257","4.9718"
"61.5600","1.0261","4.9732"
"61.5800","1.0264","4.9744"
"61.6000","1.0267","4.9749"
"61.6200","1.0271","4.9750"
"61.6400","1.0274","4.9753"
"61.6600","1.0278","4.9761"
"61.6800","1.0282","4.9772"
"61.7000","1.0285","4.9784"
"61.7200","1.0288","4.9793"
"61.7400","1.0291","4.9795"
"61.7600","1.0293","4.9790"
"61.7800","1.0296","4.9785"
"61.8000","1.0299","4.9782"
"61.8200","1.0303","4.9784"
"61.8400","1.0307","4.9793"
"61.8600","1.0310","4.9806"
"61.8800","1.0314","4.9818"
"61.9000","1.0317","4.9825"
"61.9200","1.0319","4.9828"
"61.9400","1.0323","4.9829"
"61.9600","1.0326","4.9832"
"61.9800","1.0330","4.9838"
"62.0000","1.0334","4.9848"
"62.0200","1.0337","4.9858"
"62.0400","1.0340","4.9865"
"62.0600","1.0343","4.9869"
"62.0800","1.0346","4.9871"
"62.1000","1.0349","4.9872"
"62.1200","1.0353","4.9875"
"62.1400","1.0357","4.9883"
"62.1600","1.0361","4.9895"
"62.1800","1.0364","4.9908"
"62.2000","1.0368","4.9917"
"62.2200","1.0371","4.9921"
"62.2400","1.0374","4.9924"
"62.2600","1.0377","4.9928"
"62.2800","1.0381","4.9934"
"62.3000","1.0384","4.9941"
"62.3200","1.0388","4.9950"
"62.3400","1.0390","4.9954"
"62.3600","1.0393","4.9954"
"62.3800","1.0396","4.9951"
"62.4000","1.0399","4.9948"
"62.4200","1.0403","4.9947"
"62.4400","1.0406","4.9952"
"62.4600","1.0411","4.9965"
"62.4800","1.0414","4.9981"
"62.5000","1.0417","4.9993"
"62.5200","1.0420","4.9999"
"62.5400","1.0423","5.0000"
"62.5600","1.0426","5.0000"
"62.5800","1.0430","5.0003"
"62.6000","1.0434","5.0009"
"62.6200","1.0437","5.0019"
"62.6400","1.0440","5.0028"
"62.6600","1.0443","5.0034"
"62.6800","1.0446","5.0037"
"62.7000","1.0450","5.0038"
"62.7200","1.0453","5.0041"
"62.7400","1.0457","5.0047"
"62.7600","1.0461","5.0058"
"62.7800","1.0465","5.0072"
"62.8000","1.0467","5.0083"
"62.8200","1.0471","5.0086"
"62.8400","1.0473","5.0085"
"62.8600","1.0477","5.0085"
"62.8800","1.0480","5.0089"
"62.9000","1.0484","5.0096"
"62.9200","1.0488","5.0105"
"62.9400","1.0491","5.0116"
"62.9600","1.0494","5.0122"
"62.9800","1.0496","5.0121"
"63.0000","1.0499","5.0117"
"63.0200","1.0502","5.0114"
"63.0400","1.0506","5.0116"
"63.0600","1.0510","5.0124"
"63.0800","1.0514","5.0139"
"63.1000","1.0517","5.0154"
"63.1200","1.0520","5.0163"
"63.1400","1.0524","5.0167"
"63.1600","1.0527","5.0168"
"63.1800","1.0530","5.0170"
"63.2000","1.0534","5.0176"
"63.2200","1.0538","5.0186"
"63.2400","1.0541","5.0196"
"63.2600","1.0544","5.0202"
"63.2800","1.0547","5.0204"
"63.3000","1.0550","5.0204"
"63.3200","1.0553","5.0205"
"63.3400","1.0557","5.0208"
"63.3600","1.0560","5.0213"
"63.3800","1.0564","5.0223"
"63.4000","1.0568","5.0233"
"63.4200","1.0570","5.0241"
"63.4400","1.0573","5.0243"
"63.4600","1.0577","5.0245"
"63.4800","1.0580","5.0247"
"63.5000","1.0584","5.0252"
"63.5200","1.0587","5.0261"
"63.5400","1.0591","5.0272"
"63.5600","1.0594","5.0281"
"63.5800","1.0597","5.0286"
"63.6000","1.0600","5.0286"
"63.6200","1.0603","5.0283"
"63.6400","1.0606","5.0283"
"63.6600","1.0610","5.0288"
"63.6800","1.0614","5.0298"
"63.7000","1.0617","5.0311"
"63.7200","1.0621","5.0322"
"63.7400","1.0624","5.0327"
"63.7600","1.0627","5.0329"
"63.7800","1.0630","5.0330"
"63.8000","1.0634","5.0334"
"63.8200","1.0638","5.0341"
"63.8400","1.0641","5.0350"
"63.8600","1.0644","5.0357"
"63.8800","1.0647","5.0361"
"63.9000","1.0649","5.0360"
"63.9200","1.0653","5.0357"
"63.9400","1.0656","5.0356"
"63.9600","1.0660","5.0360"
"63.9800","1.0663","5.0367"
"64.0000","1.0667","5.0379"
"64.0200","1.0670","5.0390"
"64.0400","1.0674","5.0395"
"64.0600","1.0676","5.0397"
"64.0800","1.0680","5.0399"
"64.1000","1.0683","5.0403"
"64.1200","1.0687","5.0409"
"64.1400","1.0691","5.0417"
"64.1600","1.0694","5.0428"
"64.1800","1.0697","5.0437"
"64.2000","1.0700","5.0439"
"64.2200","1.0703","5.0436"
"64.2400","1.0706","5.0432"
"64.2600","1.0709","5.0432"
"64.2800","1.0713","5.0439"
"64.3000","1.0717","5.0452"
"64.3200","1.0721","5.0467"
"64.3400","1.0724","5.0476"
"64.3600","1.0727","5.0480"
"64.3800","1.0730","5.0480"
"64.4000","1.0734","5.0481"
"64.4200","1.0737","5.0485"
"64.4400","1.0741","5.0491"
"64.4600","1.0744","5.0498"
"64.4800","1.0747","5.0502"
"64.5000","1.0750","5.0503"
"64.5200","1.0753","5.0503"
"64.5400","1.0756","5.0502"
"64.5600","1.0759","5.0504"
"64.5800","1.0763","5.0509"
"64.6000","1.0767","5.0519"
"64.6200","1.0771","5.0530"
"64.6400","1.0774","5.0539"
"64.6600","1.0776","5.0542"
"64.6800","1.0780","5.0543"
"64.7000","1.0783","5.0545"
"64.7200","1.0787","5.0550"
"64.7400","1.0791","5.0560"
"64.7600","1.0795","5.0571"
"64.7800","1.0798","5.0583"
"64.8000","1.0801","5.0589"
"64.8200","1.0803","5.0588"
"64.8400","1.0806","5.0583"
"64.8600","1.0810","5.0581"
"64.8800","1.0813","5.0584"
"64.9000","1.0818","5.0593"
"64.9200","1.0821","5.0606"
"64.9400","1.0824","5.0616"
"64.9600","1.0827","5.0621"
"64.9800","1.0830","5.0619"
"65.0000","1.0833","5.0617"
"65.0200","1.0836","5.0617"
"65.0400","1.0840","5.0621"
"65.0600","1.0843","5.0627"
"65.0800","1.0847","5.0635"
"65.1000","1.0849","5.0639"
"65.1200","1.0853","5.0641"
"65.1400","1.0856","5.0641"
"65.1600","1.0859","5.0642"
"65.1800","1.0863","5.0647"
"65.2000","1.0867","5.0657"
"65.2200","1.0871","5.0671"
"65.2400","1.0874","5.0684"
"65.2600","1.0877","5.0693"
"65.2800","1.0880","5.0696"
"65.3000","1.0884","5.0696"
"65.3200","1.0887","5.0697"
"65.3400","1.0891","5.0703"
"65.3600","1.0895","5.0714"
"65.3800","1.0898","5.0725"
"65.4000","1.0901","5.0732"
"65.4200","1.0904","5.0731"
"65.4400","1.0907","5.0726"
"65.4600","1.0909","5.0721"
"65.4800","1.0913","5.0720"
"65.5000","1.0917","5.0724"
"65.5200","1.0920","5.0732"
"65.5400","1.0924","5.0741"
"65.5600","1.0926","5.0749"
"65.5800","1.0930","5.0752"
"65.6000","1.0933","5.0753"
"65.6200","1.0936","5.0752"
"65.6400","1.0939","5.0755"
"65.6600","1.0943","5.0762"
"65.6800","1.0947","5.0771"
"65.7000","1.0950","5.0780"
"65.7200","1.0953","5.0786"
"65.7400","1.0956","5.0788"
"65.7600","1.0959","5.0788"
"65.7800","1.0963","5.0789"
"65.8000","1.0967","5.0795"
"65.8200","1.0971","5.0806"
"65.8400","1.0975","5.0820"
"65.8600","1.0978","5.0831"
"65.8800","1.0981","5.0836"
"65.9000","1.0984","5.0837"
"65.9200","1.0987","5.0838"
"65.9400","1.0991","5.0842"
"65.9600","1.0995","5.0849"
"65.9800","1.0998","5.0860"
"66.0000","1.1001","5.0870"
"66.0200","1.1004","5.0873"
"66.0400","1.1006","5.0869"
"66.0600","1.1009","5.0860"
"66.0800","1.1012","5.0853"
"66.1000","1.1016","5.0853"
"66.1200","1.1020","5.0860"
"66.1400","1.1023","5.0871"
"66.1600","1.1027","5.0884"
"66.1800","1.1030","5.0892"
"66.2000","1.1033","5.0894"
"66.2200","1.1036","5.0894"
"66.2400","1.1039","5.0894"
"66.2600","1.1043","5.0897"
"66.2800","1.1047","5.0906"
"66.3000","1.1050","5.0915"
"66.3200","1.1053","5.0921"
"66.3400","1.1056","5.0924"
"66.3600","1.1059","5.0923"
"66.3800","1.1062","5.0922"
"66.4000","1.1066","5.0925"
"66.4200","1.1071","5.0934"
"66.4400","1.1075","5.0948"
"66.4600","1.1078","5.0963"
"66.4800","1.1081","5.0972"
"66.5000","1.1084","5.0974"
"66.5200","1.1087","5.0973"
"66.5400","1.1091","5.0975"
"66.5600","1.1094","5.0980"
"66.5800","1.1098","5.0987"
"66.6000","1.1101","5.0994"
"66.6200","1.1104","5.0998"
"66.6400","1.1106","5.0997"
"66.6600","1.1109","5.0992"
"66.6800","1.1112","5.0986"
"66.7000","1.1116","5.0983"
"66.7200","1.1119","5.0988"
"66.7400","1.1124","5.0998"
"66.7600","1.1127","5.1010"
"66.7800","1.1131","5.1022"
"66.8000","1.1133","5.1029"
"66.8200","1.1136","5.1031"
"66.8400","1.1140","5.1030"
"66.8600","1.1143","5.1030"
"66.8800","1.1147","5.1034"
"66.9000","1.1150","5.1041"
"66.9200","1.1154","5.1050"
"66.9400","1.1157","5.1055"
"66.9600","1.1159","5.1058"
"66.9800","1.1163","5.1058"
"67.0000","1.1166","5.1059"
"67.0200","1.1170","5.1064"
"67.0400","1.1174","5.1073"
"67.0600","1.1178","5.1086"
"67.0800","1.1181","5.1097"
"67.1000","1.1184","5.1102"
"67.1200","1.1187","5.1101"
"67.1400","1.1190","5.1099"
"67.1600","1.1194","5.1099"
"67.1800","1.1198","5.1103"
"67.2000","1.1201","5.1110"
"67.2200","1.1204","5.1118"
"67.2400","1.1207","5.1124"
"67.2600","1.1209","5.1123"
"67.2800","1.1213","5.1118"
"67.3000","1.1215","5.1113"
"67.3200","1.1219","5.1112"
"67.3400","1.1223","5.1118"
"67.3600","1.1227","5.1131"
"67.3800","1.1231","5.1144"
"67.4000","1.1233","5.1153"
"67.4200","1.1237","5.1156"
"67.4400","1.1240","5.1157"
"67.4600","1.1243","5.1156"
"67.4800","1.1247","5.1158"
"67.5000","1.1250","5.1163"
"67.5200","1.1254","5.1171"
"67.5400","1.1257","5.1179"
"67.5600","1.1260","5.1183"
"67.5800","1.1263","5.1183"
"67.6000","1.1267","5.1183"
"67.6200","1.1270","5.1185"
"67.6400","1.1274","5.1191"
"67.6600","1.1277","5.1199"
"67.6800","1.1281","5.1209"
"67.7000","1.1284","5.1215"
"67.7200","1.1286","5.1217"
"67.7400","1.1290","5.1216"
"67.7600","1.1293","5.1216"
"67.7800","1.1297","5.1218"
"67.8000","1.1300","5.1225"
"67.8200","1.1304","5.1234"
"67.8400","1.1307","5.1243"
"67.8600","1.1310","5.1246"
"67.8800","1.1313","5.1242"
"67.9000","1.1315","5.1236"
"67.9200","1.1319","5.1233"
"67.9400","1.1323","5.1236"
"67.9600","1.1327","5.1245"
"67.9800","1.1331","5.1259"
"68.0000","1.1334","5.1273"
"68.0200","1.1337","5.1282"
"68.0400","1.1341","5.1284"
"68.0600","1.1344","5.1283"
"68.0800","1.1347","5.1285"
"68.1000","1.1351","5.1289"
"68.1200","1.1354","5.1296"
"68.1400","1.1358","5.1303"
"68.1600","1.1360","5.1307"
"68.1800","1.1363","5.1306"
"68.2000","1.1366","5.1302"
"68.2200","1.1369","5.1299"
"68.2400","1.1373","5.1301"
"68.2600","1.1377","5.1308"
"68.2800","1.1381","5.1319"
"68.3000","1.1384","5.1330"
"68.3200","1.1387","5.1336"
"68.3400","1.1390","5.1338"
"68.3600","1.1393","5.1339"
"68.3800","1.1397","5.1341"
"68.4000","1.1401","5.1347"
"68.4200","1.1404","5.1356"
"68.4400","1.1408","5.1367"
"68.4600","1.1411","5.1374"
"68.4800","1.1413","5.1375"
"68.5000","1.1416","5.1370"
"68.5200","1.1419","5.1364"
"68.5400","1.1423","5.1363"
"68.5600","1.1427","5.1369"
"68.5800","1.1431","5.1382"
"68.6000","1.1435","5.1397"
"68.6200","1.1438","5.1408"
